filter,mjd,flux,zp,magsys,fluxerr,ra_unc,dec_unc,ra,dec
ztfr,58292.470830000006,29621.019360527673,25.0,ab,300.101638838057,0.25,0.22,342.4596021,51.2633853
ztfr,58274.47141999984,29053.603143031454,25.0,ab,294.3529326675725,0.25,0.22,342.4595883,51.263374
ztfr,58287.465619999915,29107.171180666082,25.0,ab,294.895650515592,0.25,0.22,342.4596123,51.2633871
ztfr,58291.47181000002,27976.926378546545,25.0,ab,283.44471720111386,0.25,0.22,342.4595914,51.263391
ztfr,58476.12360000005,31045.595881283556,25.0,ab,314.53455700760384,0.25,0.22,342.4596238,51.2633779
ztfr,58280.3703999999,27822.746576751277,25.0,ab,281.88266389594827,0.25,0.22,342.45962,51.2633859
ztfr,58285.40739999991,14791.083881682101,25.0,ab,163.47710114131337,0.25,0.22,342.4596092,51.263387
ztfr,58637.4287899998,27771.54235884665,25.0,ab,281.3638947907541,0.25,0.22,342.4596252,51.2633891
ztfr,58743.36923999991,28813.764348397,25.0,ab,291.92303603063704,0.25,0.22,342.4596224,51.2633781
ztfr,58321.46810000017,29133.992225701673,25.0,ab,295.16738456608374,0.25,0.22,342.4596102,51.2633812
ztfr,58294.47252999991,29702.97844017866,25.0,ab,300.9319969638714,0.25,0.22,342.4596097,51.2633863
ztfr,58323.47796999989,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.4596201,51.2633837
ztfr,58307.41099999985,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596292,51.2633853
ztfr,58310.4261599998,29053.603143031454,25.0,ab,294.3529326675725,0.25,0.22,342.4593426,51.2634135
ztfr,58370.30197999999,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596028,51.2633767
ztfr,58363.284570000134,29457.77902339458,25.0,ab,298.447789856634,0.25,0.22,342.4596357,51.2633995
ztfr,58358.41096000001,23812.226232768407,25.0,ab,241.25058053738326,0.25,0.22,342.4596144,51.2633966
ztfr,58476.16948999977,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596081,51.2633684
ztfr,58476.16565999994,30902.95432513592,25.0,ab,313.08940198963165,0.25,0.22,342.4596162,51.2633927
ztfr,58476.19338000007,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596036,51.2633811
ztfr,58354.319699999876,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596324,51.2633819
ztfr,58476.182870000135,31651.915672262647,25.0,ab,320.6774098486254,0.25,0.22,342.4596317,51.2633768
ztfr,58451.24120000005,30789.313097416132,25.0,ab,311.93806015823867,0.25,0.22,342.4596285,51.2633814
ztfr,58442.26613999996,29785.16429429191,25.0,ab,301.7646526266795,0.25,0.22,342.4595977,51.2633873
ztfr,58441.22392999986,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596123,51.2633716
ztfr,58442.21347999992,31856.642365731102,25.0,ab,322.75157264079627,0.25,0.22,342.4596236,51.2633793
ztfr,58451.21659999993,30789.313097416132,25.0,ab,311.93806015823867,0.25,0.22,342.4596228,51.2633875
ztfr,58449.2223100001,22490.546058357828,25.0,ab,227.86014378256536,0.25,0.22,342.4596034,51.2633757
ztfr,58474.138559999876,28340.010055090956,25.0,ab,287.12325388616546,0.25,0.22,342.4596179,51.2633802
ztfr,58345.361539999954,29026.85610499057,25.0,ab,294.08194840965626,0.25,0.22,342.4596203,51.2633834
ztfr,58353.47273000004,27874.04520323769,25.0,ab,282.4023894898361,0.25,0.22,342.4596201,51.2633875
ztfr,58351.383630000055,29026.85610499057,25.0,ab,294.08194840965626,0.25,0.22,342.4596156,51.263381
ztfr,58476.17809000006,27014.690729572496,25.0,ab,273.69594752878044,0.25,0.22,342.4596302,51.2633881
ztfr,58476.18000000017,31564.578912990713,25.0,ab,319.79256843687983,0.25,0.22,342.4596096,51.2633842
ztfr,58476.19242999982,35448.67444738006,25.0,ab,359.14379470923103,0.25,0.22,342.4596481,51.2633694
ztfr,58476.1905100001,28946.762641760284,25.0,ab,293.27049154238676,0.25,0.22,342.4596294,51.2633735
ztfr,58476.1666199998,31074.20310388586,25.0,ab,314.82438749186446,0.25,0.22,342.4596172,51.2633765
ztfr,58476.141770000104,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596225,51.263371
ztfr,58476.1771300002,32839.76192504799,25.0,ab,332.7119250288679,0.25,0.22,342.4596048,51.2633728
ztfr,58476.16374999983,30535.14593940289,25.0,ab,309.3629975066059,0.25,0.22,342.4596241,51.2633821
ztfr,58476.173309999984,32688.876924727196,25.0,ab,331.18325259119035,0.25,0.22,342.4596113,51.2633781
ztfr,58476.18477999978,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596045,51.2634031
ztfr,58476.18096000003,31856.642365731102,25.0,ab,322.75157264079627,0.25,0.22,342.4596247,51.2633861
ztfr,58476.16757000005,33915.6386905822,25.0,ab,343.61203540639445,0.25,0.22,342.4596142,51.2633895
ztfr,58355.34108000016,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.4595938,51.2633745
ztfr,58349.32712000003,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596173,51.2633854
ztfr,58352.32512999978,28340.010055090956,25.0,ab,287.12325388616546,0.25,0.22,342.4596245,51.2633835
ztfr,58449.2450199998,18416.199035246715,25.0,ab,186.58140843762402,0.25,0.22,342.4596269,51.2633639
ztfr,58476.18381999992,26109.586865859335,25.0,ab,264.5260013661262,0.25,0.22,342.4596222,51.2633733
ztfr,58447.34775000019,31448.504654769626,25.0,ab,318.6165766624212,0.25,0.22,342.459627,51.2633715
ztfr,58442.22355999984,36711.31996879649,25.0,ab,371.9361292888285,0.25,0.22,342.4596218,51.2633878
ztfr,58480.25225999998,17362.009919014192,25.0,ab,175.9010237561906,0.25,0.22,342.459634,51.2633714
ztfr,58480.24078000011,20007.83052152393,25.0,ab,202.7068230171963,0.25,0.22,342.4595988,51.2633923
ztfr,58480.250339999795,18096.725547887912,25.0,ab,183.34470290920302,0.25,0.22,342.4595657,51.2633914
ztfr,58480.246520000044,19266.374595240795,25.0,ab,195.19485538720065,0.25,0.22,342.4596193,51.2634008
ztfr,58480.25417000009,17123.794212449284,25.0,ab,173.48757123225892,0.25,0.22,342.4595835,51.263403
ztfr,58480.25991000002,16611.161476000158,25.0,ab,183.59334220596304,0.25,0.22,342.4596244,51.263359
ztfr,58480.257040000055,17076.544728138753,25.0,ab,173.0088690139707,0.25,0.22,342.4596266,51.2633536
ztfr,58480.24843000015,18984.536566615057,25.0,ab,192.33944878393632,0.25,0.22,342.4595914,51.2633747
ztfr,58492.133530000225,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596151,51.2633861
ztfr,58480.256080000196,17684.79378281801,25.0,ab,179.1712679479584,0.25,0.22,342.4595888,51.2633459
ztfr,58480.24173999997,19787.913352337382,25.0,ab,200.47875982739748,0.25,0.22,342.4596194,51.2633643
ztfr,58480.26182000013,16413.45466702142,25.0,ab,181.40820579092514,0.25,0.22,342.4596428,51.2634008
ztfr,58480.260859999806,17378.00828749376,25.0,ab,176.06310921790336,0.25,0.22,342.4595578,51.2633676
ztfr,58480.25130000012,18146.797793969283,25.0,ab,183.85200358398484,0.25,0.22,342.4595834,51.2633886
ztfr,58480.244609999936,19733.312795365047,25.0,ab,199.9255811393371,0.25,0.22,342.4596184,51.2633851
ztfr,58362.32280999981,27925.43841237342,25.0,ab,282.92307333596096,0.25,0.22,342.4596234,51.2633974
ztfr,58360.338930000085,30060.76302628235,25.0,ab,304.5568465794047,0.25,0.22,342.459608,51.26339
ztfr,58457.159729999956,29160.837985212343,25.0,ab,295.4393690081769,0.25,0.22,342.4596011,51.2634042
ztfr,58439.222709999885,27214.477464543666,25.0,ab,275.7200617516302,0.25,0.22,342.4596276,51.2633874
ztfr,58442.23296999978,33604.69824606999,25.0,ab,340.46178133028064,0.25,0.22,342.4596127,51.2633933
ztfr,58476.15228000004,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596106,51.2633792
ztfr,58476.15801999997,30874.504755874485,25.0,ab,312.8011687504012,0.25,0.22,342.45962,51.2633879
ztfr,58476.16278999997,30760.96814740711,25.0,ab,311.65088685582947,0.25,0.22,342.4596144,51.2633897
ztfr,58476.14845999982,30394.84968770113,25.0,ab,307.9416036461826,0.25,0.22,342.4596232,51.2633725
ztfr,58476.188599999994,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596363,51.2633742
ztfr,58476.172350000124,31131.496654470284,25.0,ab,315.40484990661,0.25,0.22,342.4596194,51.2633859
ztfr,58476.18955999985,28602.236939542832,25.0,ab,289.77997264434134,0.25,0.22,342.4596249,51.2633877
ztfr,58476.171399999876,37051.005630192434,25.0,ab,375.3776119209406,0.25,0.22,342.4596257,51.263379
ztfr,58476.19146999996,28681.377126684678,25.0,ab,290.5817715146013,0.25,0.22,342.4596321,51.2633808
ztfr,58476.16471000016,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.4596214,51.2633782
ztfr,58476.170440000016,28549.598169004057,25.0,ab,289.2466695492373,0.25,0.22,342.4596174,51.2633949
ztfr,58476.18573000003,29214.603738773345,25.0,ab,295.984089990282,0.25,0.22,342.4596023,51.2633999
ztfr,58369.38713999977,29566.5056508294,25.0,ab,299.54934003225037,0.25,0.22,342.4596089,51.263382
ztfr,58449.23785000015,19715.146109965888,25.0,ab,199.74152764697794,0.25,0.22,342.4596302,51.2633816
ztfr,58476.16852999991,26890.569500292495,25.0,ab,272.4384288773069,0.25,0.22,342.4596177,51.2633733
ztfr,58476.18765000021,30450.89066974223,25.0,ab,308.509375819987,0.25,0.22,342.4596087,51.2633852
ztfr,58754.22173999995,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596193,51.2633812
ztfr,58772.15540000005,28813.764348397,25.0,ab,291.92303603063704,0.25,0.22,342.4596214,51.2633808
ztfr,58767.153599999845,22993.230870212243,25.0,ab,232.95303184358656,0.25,0.22,342.4596402,51.2633769
ztfr,58774.15430000005,29648.313895243453,25.0,ab,300.3781699897986,0.25,0.22,342.4596377,51.2633911
ztfr,58775.15401999978,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596291,51.2633856
ztfr,58771.22536000004,29675.63358073526,25.0,ab,300.65495595346994,0.25,0.22,342.4596203,51.2633799
ztfr,58325.47428999981,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596099,51.2633941
ztfr,58770.21750999987,29757.743773728136,25.0,ab,301.486845065136,0.25,0.22,342.4596199,51.2633781
ztfr,58328.40711000003,30143.93884279472,25.0,ab,305.3995319219732,0.25,0.22,342.4596261,51.2633844
ztfr,58476.22587999981,30478.949896279893,25.0,ab,308.7936543509177,0.25,0.22,342.4596182,51.263393
ztfr,58344.43424999993,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596268,51.263382
ztfr,58329.36398999998,30478.949896279893,25.0,ab,308.7936543509177,0.25,0.22,342.4596147,51.2633796
ztfr,58768.217149999924,15863.536054785027,25.0,ab,175.3302806495909,0.25,0.22,342.4596168,51.2633838
ztfr,58769.22537000012,24728.626781870225,25.0,ab,250.5349776497942,0.25,0.22,342.4596186,51.2633715
ztfr,58476.12647000002,30619.634336906754,25.0,ab,310.21898109869994,0.25,0.22,342.4596209,51.2633852
ztfr,58313.413009999786,31419.552846410745,25.0,ab,318.3232550508293,0.25,0.22,342.4595673,51.2633954
ztfr,58476.116909999866,30255.19803872309,25.0,ab,306.52674049732707,0.25,0.22,342.4596196,51.2633791
ztfr,58768.22397999978,16919.98602503004,25.0,ab,187.006597275066,0.25,0.22,342.4596212,51.2633828
ztfr,58476.14080999978,30143.93884279472,25.0,ab,305.3995319219732,0.25,0.22,342.4596152,51.2633835
ztfr,58320.388110000174,29295.438297694327,25.0,ab,296.8030551754999,0.25,0.22,342.4596068,51.2633885
ztfr,58322.40555999987,28920.113962154934,25.0,ab,293.0005037906117,0.25,0.22,342.4596239,51.2633749
ztfr,58305.40395999979,24143.48729714154,25.0,ab,244.60671042243683,0.25,0.22,342.459621,51.2633811
ztfr,58330.403119999915,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4595594,51.2634014
ztfr,58326.41477000015,19534.396563982562,25.0,ab,197.91028631430746,0.25,0.22,342.4596241,51.2633837
ztfr,58758.30807999987,25609.435171567697,25.0,ab,259.4587772676684,0.25,0.22,342.4595918,51.263393
ztfr,58768.15493000019,18535.316234148104,25.0,ab,187.7882293835548,0.25,0.22,342.459637,51.2633787
ztfr,58758.23656000011,14791.083881682101,25.0,ab,163.47710114131337,0.25,0.22,342.4596133,51.2633598
ztfr,58759.216039999854,29026.85610499057,25.0,ab,294.08194840965626,0.25,0.22,342.4596336,51.2633839
ztfr,58749.22234999994,29160.837985212343,25.0,ab,295.4393690081769,0.25,0.22,342.459623,51.2633844
ztfr,58754.23144999985,29648.313895243453,25.0,ab,300.3781699897986,0.25,0.22,342.4596288,51.2633846
ztfr,58324.47453999985,30647.849053700294,25.0,ab,310.5048349596368,0.25,0.22,342.4595862,51.2633778
ztfr,58476.144629999995,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596269,51.26337
ztfr,58476.13984999992,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596158,51.2633872
ztfr,58760.22297,29621.019360527673,25.0,ab,300.101638838057,0.25,0.22,342.4596212,51.2633781
ztfr,58266.3825699999,29268.468623787892,25.0,ab,296.5298153102631,0.25,0.22,342.4595678,51.2633952
ztfr,58766.15312999999,29160.837985212343,25.0,ab,295.4393690081769,0.25,0.22,342.4596396,51.2633666
ztfr,58605.44792999979,16749.42876026438,25.0,ab,185.1215287131189,0.25,0.22,342.4595964,51.2633826
ztfr,58761.23160000006,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596341,51.2633816
ztfr,58766.2185800001,29702.97844017866,25.0,ab,300.9319969638714,0.25,0.22,342.4596252,51.2633646
ztfr,58327.40408999985,24524.49086072023,25.0,ab,248.46680019319842,0.25,0.22,342.4596193,51.263383
ztfr,58342.34384000022,29080.37482735318,25.0,ab,294.6241666261887,0.25,0.22,342.4596272,51.2633944
ztfr,58494.0904000001,27899.729974082697,25.0,ab,282.66261152102106,0.25,0.22,342.4596282,51.2633925
ztfr,58770.15488999989,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4595997,51.263381
ztfr,58343.36447999999,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596144,51.2633928
ztfr,58773.15401999978,27340.093785056153,25.0,ab,276.99272773222236,0.25,0.22,342.4596212,51.2633789
ztfr,58766.225409999955,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596249,51.2633721
ztfr,58771.15510000009,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.459615,51.2633832
ztfr,58769.2185399998,25374.646458649644,25.0,ab,257.08004489962303,0.25,0.22,342.4596105,51.2633773
ztfr,58771.218549999874,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596002,51.2633615
ztfr,58760.290990000125,29187.708481971455,25.0,ab,295.711604072597,0.25,0.22,342.4596218,51.2633593
ztfr,58476.12551999977,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.4596208,51.2633826
ztfr,58770.22434000019,29785.16429429191,25.0,ab,301.7646526266795,0.25,0.22,342.4596179,51.2633897
ztfr,58765.15450999979,30619.634336906754,25.0,ab,310.21898109869994,0.25,0.22,342.4596233,51.2633867
ztfr,58769.1548299999,28681.377126684678,25.0,ab,290.5817715146013,0.25,0.22,342.4596338,51.2633809
ztfr,58763.223029999994,27264.654585290064,25.0,ab,276.22842495091413,0.25,0.22,342.4596015,51.2633819
ztfr,58601.49398999987,28287.853879701313,25.0,ab,286.59484014322675,0.25,0.22,342.4596209,51.2633812
ztfr,58764.15307,30338.911841942718,25.0,ab,307.37487638467786,0.25,0.22,342.4596304,51.2633768
ztfr,58511.11712000007,29430.659896990193,25.0,ab,298.1730358321774,0.25,0.22,342.4596046,51.2633813
ztfr,58338.34445999982,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.4596196,51.2633877
ztfr,58640.470000000205,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596467,51.2633867
ztfr,58333.339219999965,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4596217,51.2633833
ztfr,58337.34610999981,27822.746576751277,25.0,ab,281.88266389594827,0.25,0.22,342.4596075,51.2633879
ztfr,58476.13603000017,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4596183,51.2633866
ztfr,58762.223439999856,29512.0922666639,25.0,ab,298.9980576619836,0.25,0.22,342.4596156,51.2633797
ztfr,58476.14368000021,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4596207,51.2633829
ztfr,58476.138900000136,30394.84968770113,25.0,ab,307.9416036461826,0.25,0.22,342.4596258,51.2633762
ztfr,58762.23315000022,29593.749953433922,25.0,ab,299.82536226366324,0.25,0.22,342.459613,51.2633703
ztfr,58476.1331600002,29812.610081722476,25.0,ab,302.0427161763117,0.25,0.22,342.459618,51.2633784
ztfr,58480.257999999914,17410.049263526078,25.0,ab,176.38772834394476,0.25,0.22,342.4595715,51.2633805
ztfr,58764.218890000135,29349.452222697928,25.0,ab,297.35029047541866,0.25,0.22,342.4596136,51.2633644
ztfr,58476.12074000016,29977.816715823814,25.0,ab,303.7164864486069,0.25,0.22,342.4596134,51.2633724
ztfr,58762.171529999934,28549.598169004057,25.0,ab,289.2466695492373,0.25,0.22,342.4596157,51.263373
ztfi,58281.43091000011,30088.462766457236,25.0,ab,304.83748301938317,0.25,0.22,342.4595712,51.2634044
ztfi,58293.44634999987,31275.193114079797,25.0,ab,316.8606925465668,0.25,0.22,342.4596162,51.2633863
ztfi,58344.364490000065,30283.07694265781,25.0,ab,306.8091921124449,0.25,0.22,342.4595568,51.2634091
ztfi,58388.3084900002,25374.646458649644,25.0,ab,257.08004489962303,0.25,0.22,342.4596247,51.2633909
ztfi,58228.4849299998,29757.743773728136,25.0,ab,301.486845065136,0.25,0.22,342.4596187,51.263377
ztfi,58275.44910999993,15038.34347961358,25.0,ab,152.3590889534211,0.25,0.22,342.4595931,51.2633753
ztfi,58255.42744999984,25026.493257310824,25.0,ab,253.55277444964906,0.25,0.22,342.4595941,51.2633978
ztfi,58269.47387999995,30591.445594864148,25.0,ab,309.9333903976911,0.25,0.22,342.459602,51.2634009
ztfi,58272.42776999995,30988.46042012061,25.0,ab,313.9556962559844,0.25,0.22,342.4595805,51.263403
ztfi,58376.30502999993,27976.926378546545,25.0,ab,283.44471720111386,0.25,0.22,342.4595507,51.2634018
ztfi,58278.43172999984,31045.595881283556,25.0,ab,314.53455700760384,0.25,0.22,342.4596061,51.2634026
ztfi,58349.38618999999,31593.664356825157,25.0,ab,320.0872439595149,0.25,0.22,342.4595826,51.2634162
ztfi,58400.27818999998,31304.01190096241,25.0,ab,317.1526664677723,0.25,0.22,342.4596349,51.2633983
ztfi,58361.3923200001,30789.313097416132,25.0,ab,311.93806015823867,0.25,0.22,342.4596043,51.2634218
ztfi,58343.38513999991,32092.23768048436,25.0,ab,325.13847699406904,0.25,0.22,342.4596662,51.26344
ztfi,58340.36273999978,30171.715226017754,25.0,ab,305.68094486137176,0.25,0.22,342.4595896,51.2634131
ztfi,58352.40492000012,29322.432823031155,25.0,ab,297.0765468198838,0.25,0.22,342.4595967,51.263392
ztfi,58736.17637,27899.729974082697,25.0,ab,282.66261152102106,0.25,0.22,342.4596429,51.263403
ztfi,58375.13609999977,19642.646458798583,25.0,ab,199.00700653324853,0.25,0.22,342.4595078,51.2634539
ztfi,58375.38583000004,37428.29122408052,25.0,ab,379.2000335485597,0.25,0.22,342.4596346,51.2633956
ztfi,58234.50111000007,18897.3105443168,25.0,ab,191.4557292899369,0.25,0.22,342.459584,51.2633974
ztfi,58334.32407000009,31017.0149947769,25.0,ab,314.24499334418977,0.25,0.22,342.4595874,51.2633934
ztfi,58302.4521900001,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4595943,51.2634007
ztfi,58376.150280000176,20549.440413453034,25.0,ab,208.19407564008955,0.25,0.22,342.4594832,51.2634801
ztfi,58325.45689000003,30902.95432513592,25.0,ab,313.08940198963165,0.25,0.22,342.4595928,51.2634023
ztfi,58738.204870000016,27441.004182565757,25.0,ab,278.0150887556511,0.25,0.22,342.4596364,51.2634019
ztfi,58234.4441399998,15473.9076282088,25.0,ab,156.77195244139122,0.25,0.22,342.459594,51.2634072
ztfi,58316.409920000006,14387.985782558466,25.0,ab,145.770071595792,0.25,0.22,342.4595798,51.2633995
ztfi,58744.200290000066,30988.46042012061,25.0,ab,313.9556962559844,0.25,0.22,342.4596337,51.2633883
ztfi,58743.25212999992,28946.762641760284,25.0,ab,293.27049154238676,0.25,0.22,342.4596323,51.2633905
ztfi,58742.20092000021,29484.923138943665,25.0,ab,298.7227970554729,0.25,0.22,342.459634,51.263394
ztfi,58741.24269999983,31275.193114079797,25.0,ab,316.8606925465668,0.25,0.22,342.4596295,51.2633922
ztfi,58743.39280000003,30647.849053700294,25.0,ab,310.5048349596368,0.25,0.22,342.4596368,51.263383
ztfi,58734.39247999992,29241.52377843337,25.0,ab,296.25682699238274,0.25,0.22,342.4596364,51.2633837
ztfi,58737.47532999981,30902.95432513592,25.0,ab,313.08940198963165,0.25,0.22,342.4596369,51.263394
ztfi,58739.20393999992,31131.496654470284,25.0,ab,315.40484990661,0.25,0.22,342.4596322,51.263393
ztfi,58740.242630000226,31160.18303105461,25.0,ab,315.69548232950206,0.25,0.22,342.4596176,51.2633923
ztfi,58740.252309999894,30931.430109489633,25.0,ab,313.37790082377836,0.25,0.22,342.4596167,51.2633833
ztfi,58743.2424300001,29133.992225701673,25.0,ab,295.16738456608374,0.25,0.22,342.4596301,51.2633919
ztfi,58740.20373999979,31304.01190096241,25.0,ab,317.1526664677723,0.25,0.22,342.4596352,51.2633773
ztfi,58743.20126,29867.577550334903,25.0,ab,302.5996121835893,0.25,0.22,342.4596237,51.2634012
ztfi,58739.25200999994,30931.430109489633,25.0,ab,313.37790082377836,0.25,0.22,342.4596275,51.263388
ztfi,58741.25239000004,30959.93213309174,25.0,ab,313.6666654975759,0.25,0.22,342.459616,51.2633961
ztfi,58735.41215999983,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.4596471,51.2633861
ztfi,58634.465940000024,31304.01190096241,25.0,ab,317.1526664677723,0.25,0.22,342.4596269,51.2633847
ztfi,58337.39266999997,21897.775550985807,25.0,ab,221.85456380734462,0.25,0.22,342.4595128,51.263437
ztfi,58373.37312000012,29566.5056508294,25.0,ab,299.54934003225037,0.25,0.22,342.459641,51.2633944
ztfi,58385.35279999999,30988.46042012061,25.0,ab,313.9556962559844,0.25,0.22,342.4596381,51.2633822
ztfi,58296.46883000014,14615.03972006166,25.0,ab,148.07044005779514,0.25,0.22,342.4596104,51.2633972
ztfi,58313.44876000006,30817.68416611515,25.0,ab,312.22549807887646,0.25,0.22,342.4595815,51.2633996
ztfi,58252.46309999982,31217.6351084817,25.0,ab,316.27755083905157,0.25,0.22,342.4595657,51.2633885
ztfi,58242.44364000019,31275.193114079797,25.0,ab,316.8606925465668,0.25,0.22,342.459514,51.2634641
ztfi,58261.4685399998,30450.89066974223,25.0,ab,308.509375819987,0.25,0.22,342.4596073,51.2634049
ztfi,58299.468950000126,30988.46042012061,25.0,ab,313.9556962559844,0.25,0.22,342.4596195,51.2633953
ztfi,58730.31075000018,31275.193114079797,25.0,ab,316.8606925465668,0.25,0.22,342.459631,51.2633872
ztfi,58343.386049999855,29295.438297694327,25.0,ab,296.8030551754999,0.25,0.22,342.4594792,51.263436
ztfi,58617.46894000005,30199.51720402013,25.0,ab,305.9626171110638,0.25,0.22,342.4596059,51.2633981
ztfi,58649.47770000016,31390.627691376612,25.0,ab,318.03020347405084,0.25,0.22,342.4596253,51.2633839
ztfi,58652.46712999977,28470.82159799285,25.0,ab,288.44855461015425,0.25,0.22,342.4596163,51.2634099
ztfi,58646.4240199998,17930.813770804434,25.0,ab,181.6637885693125,0.25,0.22,342.4596102,51.2634005
ztfi,58661.46631000005,30591.445594864148,25.0,ab,309.9333903976911,0.25,0.22,342.4596175,51.2633986
ztfi,58437.22020999994,29922.64636608189,25.0,ab,303.1575349766369,0.25,0.22,342.4596359,51.2633985
ztfi,58440.22984000016,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.459625,51.2633911
ztfi,58683.467240000144,29160.837985212343,25.0,ab,295.4393690081769,0.25,0.22,342.4596326,51.2633914
ztfi,58643.44723000005,30931.430109489633,25.0,ab,313.37790082377836,0.25,0.22,342.4596624,51.2634074
ztfi,58658.4737999998,28183.82931264455,25.0,ab,285.5409283020038,0.25,0.22,342.4596333,51.2633949
ztfi,58509.15999000007,26278.46540838493,25.0,ab,266.23697311762675,0.25,0.22,342.4596138,51.2634802
ztfi,58431.22609000001,31419.552846410745,25.0,ab,318.3232550508293,0.25,0.22,342.4596077,51.2633953
ztfi,58469.15652000019,22761.453931416472,25.0,ab,230.60481288694362,0.25,0.22,342.4596451,51.2633808
ztfi,58494.136469999794,29000.13369054073,25.0,ab,293.8112136225614,0.25,0.22,342.4596391,51.2634087
ztfi,58637.46921999985,22782.427662500842,25.0,ab,230.81730561024793,0.25,0.22,342.4596058,51.2634006
ztfi,58640.45406999998,30591.445594864148,25.0,ab,309.9333903976911,0.25,0.22,342.4596288,51.2633908
ztfi,58428.18203999987,23291.63630213964,25.0,ab,235.97628901342335,0.25,0.22,342.4596097,51.263409
ztfi,58665.47189999977,31217.6351084817,25.0,ab,316.27755083905157,0.25,0.22,342.4596272,51.2633833
ztfi,58425.18057999993,31217.6351084817,25.0,ab,316.27755083905157,0.25,0.22,342.4596278,51.263401
ztfi,58434.160240000114,31131.496654470284,25.0,ab,315.40484990661,0.25,0.22,342.4596153,51.2634053
ztfi,58655.46802000003,31017.0149947769,25.0,ab,314.24499334418977,0.25,0.22,342.4596339,51.2633996
ztfi,58607.47446999978,30789.313097416132,25.0,ab,311.93806015823867,0.25,0.22,342.4596112,51.2633992
ztfi,58491.141549999826,31017.0149947769,25.0,ab,314.24499334418977,0.25,0.22,342.4596239,51.2634139
ztfi,58382.24832999986,29349.452222697928,25.0,ab,297.35029047541866,0.25,0.22,342.4596247,51.2633854
ztfi,58487.13975000009,30874.504755874485,25.0,ab,312.8011687504012,0.25,0.22,342.4596461,51.2634044
ztfi,58503.18006999977,30563.282803659662,25.0,ab,309.6480626143407,0.25,0.22,342.4596812,51.2633975
ztfi,58671.456079999916,29403.565736725068,25.0,ab,297.8985347490263,0.25,0.22,342.459614,51.2633955
ztfi,58668.45256000012,26497.200988789664,25.0,ab,268.45306518902686,0.25,0.22,342.4596479,51.2633839
ztfi,58739.24231000012,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.4596128,51.263405
ztfi,58727.389510000125,30591.445594864148,25.0,ab,309.9333903976911,0.25,0.22,342.4596501,51.2634028
ztfi,58680.471650000196,31332.85724315589,25.0,ab,317.4449094307759,0.25,0.22,342.4596333,51.2633971
ztfi,58781.18060000008,31448.504654769626,25.0,ab,318.6165766624212,0.25,0.22,342.4596452,51.2634006
ztfi,58772.182909999974,30450.89066974223,25.0,ab,308.509375819987,0.25,0.22,342.4596199,51.2633999
ztfi,58794.167640000116,29675.63358073526,25.0,ab,300.65495595346994,0.25,0.22,342.4596304,51.2633927
ztfi,58714.24215999991,30959.93213309174,25.0,ab,313.6666654975759,0.25,0.22,342.45961,51.2633936
