wavelengths,fluxes
6020.649,2.3530219999999998e-17
6023.793000000001,1.7498459999999998e-17
6026.938,1.901351e-17
6030.0830000000005,1.5994460000000003e-17
6033.229,2.4823040000000003e-17
6036.374,2.5864940000000004e-17
6039.52,1.748285e-17
6042.6669999999995,1.938069e-17
6045.813,2.5125189999999998e-17
6048.96,2.356904e-17
6052.108,2.0079270000000003e-17
6055.255,1.428576e-17
6058.403,2.605383e-17
6061.552,2.393399e-17
6064.7,2.6537790000000006e-17
6067.849,1.7404200000000002e-17
6070.9980000000005,1.784985e-17
6074.148,2.0508670000000002e-17
6077.298000000001,2.294469e-17
6080.448,1.916738e-17
6083.598000000001,2.2151239999999996e-17
6086.749,2.2867849999999998e-17
6089.9,2.412268e-17
6093.052,1.9265950000000002e-17
6096.203,2.015672e-17
6099.355,2.062803e-17
6102.508000000001,2.0989639999999997e-17
6105.66,1.6270620000000003e-17
6108.813,2.7396570000000003e-17
6111.965999999999,2.06281e-17
6115.12,2.4879580000000002e-17
6118.274,1.9524120000000002e-17
6121.428000000001,1.4492360000000003e-17
6124.5830000000005,1.738598e-17
6127.736999999999,1.508842e-17
6130.893,1.9660940000000002e-17
6134.048000000001,1.6524560000000003e-17
6137.204000000001,1.411775e-17
6140.36,1.886457e-17
6143.516,9.086086e-18
6146.673000000001,2.0995149999999997e-17
6149.829000000001,2.7555859999999998e-17
6152.986999999999,1.340652e-17
6156.144,2.038532e-17
6159.302,1.980836e-17
6162.46,1.469007e-17
6165.619000000001,1.5664829999999998e-17
6168.776999999999,2.049355e-17
6171.936,1.760951e-17
6175.096,1.588758e-17
6178.255,1.693297e-17
6181.415,1.783725e-17
6184.575,2.1092769999999998e-17
6187.736,1.811495e-17
6190.897,1.760576e-17
6194.058000000001,1.611678e-17
6197.219,1.191143e-17
6200.380999999999,1.44317e-17
6203.543000000001,2.385664e-17
6206.705,9.129492e-18
6209.868,1.746382e-17
6213.03,2.1376520000000003e-17
6216.193,2.3780270000000002e-17
6219.357,1.804203e-17
6222.521,1.997619e-17
6225.685,1.4886089999999998e-17
6228.849,1.3383670000000003e-17
6232.013000000001,2.1343710000000003e-17
6235.178000000001,1.2635850000000002e-17
6238.343000000001,1.211862e-17
6241.509,2.0670349999999997e-17
6244.675,1.8467750000000003e-17
6247.840999999999,1.836807e-17
6251.007,1.826839e-17
6254.173000000001,1.8168720000000004e-17
6257.34,1.8069010000000003e-17
6260.507,1.7969300000000002e-17
6263.675,1.786956e-17
6266.843000000001,1.776983e-17
6270.0109999999995,1.890172e-17
6273.179,1.1987309999999999e-17
6276.347,1.844143e-17
6279.516,1.372245e-17
6282.685,1.5537079999999998e-17
6285.855,1.9001120000000002e-17
6289.024,2.3751729999999997e-17
6292.194,1.4878849999999998e-17
6295.3640000000005,2.062656e-17
6298.535,1.961231e-17
6301.706,1.8484100000000002e-17
6304.8769999999995,1.278271e-17
6308.048000000001,2.4402670000000003e-17
6311.22,1.4324839999999998e-17
6314.392,1.594344e-17
6317.564,1.8460209999999998e-17
6320.736,1.649515e-17
6323.909000000001,1.7327439999999998e-17
6327.081999999999,1.759068e-17
6330.255,2.297249e-17
6333.429,1.9866679999999997e-17
6336.602,1.399334e-17
6339.776,1.682701e-17
6342.951,1.6698279999999997e-17
6346.125,1.393531e-17
6349.3,1.714182e-17
6352.475,9.869577e-18
6355.651,1.63441e-17
6358.826999999999,1.713821e-17
6362.0019999999995,1.809991e-17
6365.179,1.992835e-17
6368.355,1.810872e-17
6371.531999999999,2.714198e-17
6374.709,1.364088e-17
6377.8859999999995,1.369773e-17
6381.064,1.635287e-17
6384.241999999999,1.423405e-17
6387.42,1.662461e-17
6390.598000000001,1.685451e-17
6393.776999999999,1.37749e-17
6396.955,2.0841729999999997e-17
6400.135,1.395815e-17
6403.314,1.463684e-17
6406.494000000001,6.590622e-18
6409.674,1.4290279999999996e-17
6412.854,1.696876e-17
6416.034000000001,1.151265e-17
6419.215,9.900613e-18
6422.396,1.546228e-17
6425.576999999999,1.5603399999999998e-17
6428.759,1.746273e-17
6431.94,1.9930459999999998e-17
6435.121999999999,1.761494e-17
6438.305,1.781237e-17
6441.486999999999,1.2851949999999999e-17
6444.67,1.430991e-17
6447.853,1.612815e-17
6451.036,1.377197e-17
6454.22,1.72741e-17
6457.403,1.929775e-17
6460.588000000001,1.7481250000000002e-17
6463.772,1.6634870000000003e-17
6466.956,1.3289779999999999e-17
6470.141,1.3324670000000002e-17
6473.326,1.096619e-17
6476.512,1.2794130000000001e-17
6479.696999999999,8.944253000000001e-18
6482.883000000001,1.447703e-17
6486.069,9.931597e-18
6489.255,1.518632e-17
6492.441999999999,1.0784760000000001e-17
6495.629,1.6814179999999998e-17
6498.816,1.0906169999999999e-17
6502.003000000001,1.453537e-17
6505.191,1.3278679999999998e-17
6508.379,1.9769620000000003e-17
6511.566999999999,1.2548290000000002e-17
6514.755,9.503001e-18
6517.944,1.772676e-17
6521.133000000001,1.946918e-17
6524.321999999999,1.645764e-17
6527.5109999999995,1.8142979999999997e-17
6530.701,1.9080559999999998e-17
6533.89,1.401277e-17
6537.08,1.476427e-17
6540.271,1.810725e-17
6543.460999999999,9.987414e-18
6546.651999999999,1.7035829999999998e-17
6549.843000000001,1.370305e-17
6553.034000000001,1.4450710000000004e-17
6556.226,1.7162349999999997e-17
6559.418000000001,1.690231e-17
6562.61,1.0804160000000001e-17
6565.802,1.326359e-17
6568.995,2.1620370000000002e-17
6572.187,1.45971e-17
6575.38,1.3272529999999999e-17
6578.5740000000005,1.5080860000000002e-17
6581.767,1.6985479999999997e-17
6584.960999999999,1.416965e-17
6588.155,1.655739e-17
6591.349,1.4076889999999998e-17
6594.543000000001,1.1260869999999999e-17
6597.738,8.750078999999999e-18
6600.933000000001,1.463681e-17
6604.128000000001,1.458746e-17
6607.323,8.524764e-18
6610.519,2.6092759999999998e-17
6613.715,1.539141e-17
6616.911,1.0849140000000001e-17
6620.107,1.388475e-17
6623.304,1.462923e-17
6626.501,1.237111e-17
6629.698,1.2331120000000002e-17
6632.895,8.871175000000001e-18
6636.093000000001,1.117203e-17
6639.29,7.928796000000001e-18
6642.4890000000005,1.1097690000000001e-17
6645.687,1.98614e-17
6648.885,1.851977e-17
6652.084,1.463595e-17
6655.283,1.437119e-17
6658.482,1.922138e-17
6661.681,1.2259110000000001e-17
6664.880999999999,1.6295539999999997e-17
6668.081,1.8459479999999997e-17
6671.281,9.662727999999999e-18
6674.481,1.591092e-17
6677.682,1.713274e-17
6680.883000000001,1.12857e-17
6684.084,1.904856e-17
6687.285,1.236171e-17
6690.486999999999,1.1654280000000002e-17
6693.688,1.0753250000000001e-17
6696.89,1.4730560000000002e-17
6700.093000000001,1.214397e-17
6703.295,1.6623279999999997e-17
6706.4980000000005,1.2079780000000002e-17
6709.7,3.1694550000000004e-18
6712.904,8.186501e-18
6716.107,9.204508e-18
6719.31,1.0604949999999998e-17
6722.514,1.2357550000000001e-17
6725.718000000001,1.8686529999999998e-17
6728.923000000001,1.0523810000000002e-17
6732.1269999999995,1.9600050000000002e-18
6735.331999999999,1.600844e-17
6738.536999999999,1.08127e-17
6741.741999999999,1.326193e-17
6744.946999999999,1.291806e-17
6748.153,1.2934600000000002e-17
6751.359,1.295114e-17
6754.565,1.2967680000000001e-17
6757.771,1.2984219999999999e-17
6760.978,1.300077e-17
6764.184,1.2382339999999998e-17
6767.391,1.0042719999999999e-17
6770.598000000001,8.44842e-18
6773.806,1.2884999999999999e-17
6777.014,9.502973e-18
6780.221,1.3422920000000002e-17
6783.429,1.264101e-17
6786.638000000001,1.1029059999999999e-17
6789.846,7.99466e-18
6793.055,1.4847929999999997e-17
6796.264,1.3873949999999999e-17
6799.473000000001,1.552608e-17
6802.683000000001,1.48298e-17
6805.892,1.28697e-17
6809.102,1.2298119999999999e-17
6812.312,1.3581670000000001e-17
6815.523,1.7290479999999996e-17
6818.733,1.2458410000000001e-17
6821.944,9.779868e-18
6825.155,2.025787e-17
6828.366,7.846409e-18
6831.576999999999,1.542171e-17
6834.789000000001,1.4654020000000002e-17
6838.001,1.210375e-17
6841.213000000001,1.671369e-17
6844.425,1.725236e-17
6847.638000000001,2.060469e-17
6850.851,1.6343559999999998e-17
6854.064,1.172531e-17
6857.276999999999,1.454715e-17
6860.49,1.585478e-17
6863.704000000001,1.6082839999999998e-17
6866.918000000001,1.4427499999999998e-17
6870.132,1.86666e-17
6873.346,1.471546e-17
6876.56,1.420884e-17
6879.775,1.2129810000000001e-17
6882.99,1.0093049999999999e-17
6886.205,5.643618e-18
6889.42,6.1832140000000004e-18
6892.6359999999995,1.091201e-17
6895.852,9.026364e-18
6899.068,1.5033020000000003e-17
6902.284000000001,1.2719900000000001e-17
6905.5,2.581828e-18
6908.717,8.98183e-18
6911.934,1.2429870000000001e-17
6915.151,1.4505379999999997e-17
6918.368,1.0608569999999998e-17
6921.585999999999,7.461474e-18
6924.803000000001,9.916126e-18
6928.021,1.59132e-17
6931.24,1.9182460000000002e-17
6934.4580000000005,9.118008e-18
6937.6759999999995,1.582623e-17
6940.895,1.05705e-17
6944.1140000000005,7.568276999999999e-18
6947.334,1.901861e-17
6950.553000000001,1.779064e-17
6953.773,1.8925559999999998e-17
6956.991999999999,1.1868959999999999e-17
6960.213000000001,1.001655e-17
6963.433000000001,9.678184e-18
6966.653,3.389279e-18
6969.874,1.384226e-17
6973.095,7.584771e-18
6976.316,1.4482339999999998e-17
6979.536999999999,1.024643e-17
6982.759,1.188665e-17
6985.981,9.437324e-18
6989.203,1.5808270000000002e-17
6992.425,2.0957880000000002e-17
6995.647,5.789847e-18
6998.87,1.2642809999999998e-17
7002.093000000001,8.754004e-18
7005.316,1.1947149999999999e-17
7008.539000000001,1.3706770000000001e-17
7011.763000000001,1.5814289999999996e-17
7014.986,1.615823e-17
7018.21,1.307867e-17
7021.434,1.2817970000000001e-17
7024.659000000001,1.3857170000000001e-17
7027.883000000001,9.556779999999999e-18
7031.108,1.6000710000000003e-17
7034.3330000000005,1.492332e-17
7037.558000000001,1.0035230000000001e-17
7040.783,1.6014189999999998e-17
7044.009,1.8659449999999998e-17
7047.235,1.784593e-17
7050.460999999999,7.613941e-18
7053.687,1.6875410000000003e-17
7056.9130000000005,1.205007e-17
7060.14,9.254999999999999e-18
7063.366999999999,5.635043e-18
7066.594,7.187870000000001e-18
7069.821,1.369901e-17
7073.048000000001,1.650886e-17
7076.276,1.8623679999999998e-17
7079.504,1.0196219999999999e-17
7082.732,9.892065e-18
7085.96,9.465888e-18
7089.189,6.752126e-18
7092.418000000001,1.8940090000000002e-17
7095.646,2.0174610000000002e-17
7098.876,6.292235e-18
7102.105,6.328179e-18
7105.334,1.29695e-17
7108.564,5.170917e-18
7111.794,1.812203e-17
7115.024,1.3014780000000002e-17
7118.255,2.349996e-17
7121.485,9.115644000000001e-18
7124.715999999999,1.3718770000000002e-17
7127.946999999999,5.788428e-18
7131.178000000001,9.683354e-18
7134.41,1.9525710000000002e-17
7137.641,1.5966129999999998e-17
7140.8730000000005,1.233538e-17
7144.105,1.859116e-17
7147.3369999999995,6.07904e-18
7150.57,1.23328e-17
7153.803000000001,1.240604e-17
7157.035,-8.154182000000001e-20
7160.268,8.612649e-18
7163.5019999999995,1.050527e-17
7166.735,1.9026319999999998e-17
7169.969,1.602654e-17
7173.203,8.37354e-18
7176.437,1.372764e-17
7179.670999999999,9.895808e-18
7182.906,1.1817609999999999e-17
7186.14,7.039745e-18
7189.375,1.7343629999999998e-17
7192.611,1.026411e-17
7195.846,1.572841e-17
7199.081,1.654418e-17
7202.316999999999,1.811995e-17
7205.553000000001,1.147402e-17
7208.789000000001,1.206422e-17
7212.026,1.4132679999999996e-17
7215.262,1.035146e-17
7218.499,9.388294e-18
7221.736,1.0226060000000001e-17
7224.973000000001,1.292632e-17
7228.210999999999,7.567118000000001e-18
7231.448,1.700479e-17
7234.686,5.24052e-18
7237.924,9.43988e-18
7241.161999999999,8.738329e-18
7244.401,4.79265e-18
7247.64,5.745053e-18
7250.878000000001,6.139135e-18
7254.116999999999,1.025979e-17
7257.357,8.248154e-18
7260.596,1.1841930000000001e-17
7263.835999999999,1.600509e-17
7267.076,9.378829e-18
7270.316,7.63536e-18
7273.556,1.026546e-17
7276.797,1.1855889999999999e-17
7280.036999999999,2.145942e-17
7283.278,1.86775e-17
7286.519,1.374204e-17
7289.7609999999995,8.864767e-18
7293.0019999999995,4.85128e-18
7296.244000000001,7.319778e-18
7299.486,1.423684e-17
7302.728,2.381766e-18
7305.971,8.893466e-18
7309.213000000001,1.639217e-17
7312.456,6.1898920000000005e-18
7315.6990000000005,2.872553e-17
7318.941999999999,-1.1149849999999998e-18
7322.186,1.294914e-17
7325.429,9.704688e-18
7328.673000000001,7.311241e-18
7331.9169999999995,3.288802e-17
7335.161,2.423031e-19
7338.406,1.0255239999999998e-17
7341.65,7.274241e-18
7344.895,6.722414999999999e-18
7348.14,2.270717e-17
7351.385,9.431443000000001e-18
7354.630999999999,3.2792229999999998e-18
7357.8769999999995,5.551423e-18
7361.121999999999,1.3898150000000002e-17
7364.369000000001,9.332565e-18
7367.615,8.262136000000001e-18
7370.861,7.364307e-18
7374.108,1.665815e-18
7377.355,3.140743e-18
7380.602,6.194454e-18
7383.849,8.983048e-18
7387.097,1.343838e-17
7390.345,7.242075000000001e-18
7393.593000000001,1.663815e-17
7396.840999999999,2.183217e-17
7400.089,1.450791e-17
7403.338000000001,2.206873e-19
7406.5869999999995,1.2260050000000001e-17
7409.835999999999,1.150587e-17
7413.085,1.229891e-17
7416.334,1.2142349999999999e-17
7419.584,1.137827e-17
7422.834,1.338039e-17
7426.084,1.8013800000000002e-17
7429.334,7.416074e-18
7432.584,5.677093e-18
7435.835,1.6726189999999998e-17
7439.085999999999,1.4346439999999998e-17
7442.3369999999995,1.1966680000000002e-17
7445.588000000001,9.586922000000001e-18
7448.84,1.621423e-17
7452.092,1.368144e-17
7455.344,1.771831e-17
7458.596,1.038231e-17
7461.848000000001,1.274111e-17
7465.101,1.06368e-17
7468.353,1.2559189999999997e-17
7471.606,8.780042e-18
7474.859,1.1324710000000001e-17
7478.113,9.09648e-18
7481.366,7.075339e-18
7484.62,4.45459e-18
7487.874,8.876174000000001e-18
7491.129,1.273319e-17
7494.383000000001,1.663677e-17
7497.638000000001,1.17299e-17
7500.892,1.016559e-17
7504.148,8.993179e-18
7507.403,1.233881e-17
7510.658,7.401600999999999e-18
7513.914000000001,1.6474660000000002e-17
7517.17,7.402974000000001e-19
7520.4259999999995,1.7814270000000002e-17
7523.682,2.1568070000000004e-17
7526.939,3.2824939999999995e-18
7530.196,6.058404e-18
7533.453,3.827871e-18
7536.71,2.299374e-18
7539.967,8.196057e-18
7543.225,8.832713e-18
7546.483,1.113066e-17
7549.741,9.956587e-18
7552.999,1.1027960000000001e-17
7556.258000000001,1.1088640000000002e-17
7559.516,1.114931e-17
7562.775,1.120998e-17
7566.034000000001,1.127067e-17
7569.294,1.133136e-17
7572.553000000001,6.942606e-18
7575.813,1.2265450000000001e-17
7579.073,2.2356620000000003e-17
7582.3330000000005,6.731834e-18
7585.593000000001,8.414399000000001e-18
7588.854,1.224108e-18
7592.115,3.7132239999999995e-18
7595.376,3.105073e-18
7598.637,1.2020919999999998e-17
7601.899,1.264187e-17
7605.16,7.395855e-18
7608.422,2.870592e-18
7611.684,1.1297819999999998e-17
7614.946999999999,8.812241e-18
7618.209,1.1163699999999999e-17
7621.472,4.4770530000000005e-18
7624.735,1.598684e-18
7627.9980000000005,1.2934189999999999e-17
7631.2609999999995,2.9658099999999998e-18
7634.525,2.221121e-18
7637.789000000001,8.213297999999999e-18
7641.053000000001,7.971008000000001e-18
7644.316999999999,1.1091400000000001e-17
7647.581999999999,1.6266270000000003e-17
7650.846,7.352209e-18
7654.111,1.0966889999999999e-17
7657.3769999999995,1.283802e-17
7660.642,-1.174779e-18
7663.906999999999,2.8661599999999997e-18
7667.173000000001,1.005214e-17
7670.439,7.418129e-18
7673.706,3.634621e-18
7676.972,1.333957e-17
7680.2390000000005,4.595523e-18
7683.505999999999,4.1653919999999995e-18
7686.773,1.661433e-17
7690.04,1.3447279999999998e-17
7693.308000000001,1.5102360000000002e-17
7696.575,1.5670279999999996e-17
7699.843000000001,5.865437e-18
7703.111999999999,2.077692e-17
7706.38,2.1443890000000002e-17
7709.649,1.9775979999999998e-17
7712.918000000001,1.71674e-17
7716.187,1.9229970000000002e-17
7719.456,1.67073e-17
7722.726,7.767645e-18
7725.995,1.421922e-18
7729.265,1.437334e-18
7732.536,2.975893e-18
7735.806,2.78915e-18
7739.076999999999,7.831735e-18
7742.348000000001,1.5328339999999998e-17
7745.619000000001,8.618525000000001e-18
7748.89,1.1635899999999998e-17
7752.161999999999,1.809402e-17
7755.434,7.367397000000001e-18
7758.706,6.360346999999999e-18
7761.978,1.544444e-17
7765.25,3.7131730000000005e-18
7768.523,7.79059e-18
7771.795999999999,8.13678e-18
7775.069,7.160202e-18
7778.342,1.132989e-17
7781.616,1.2536059999999999e-17
7784.89,1.431537e-17
7788.164000000001,5.540841e-18
7791.438,1.041147e-17
7794.713000000001,4.348573e-18
7797.986999999999,1.393733e-17
7801.262,1.156249e-17
7804.5380000000005,8.573640000000001e-18
7807.813,1.2811949999999999e-17
7811.089,7.796532e-18
7814.365,3.9629320000000005e-18
7817.641,1.0789089999999998e-17
7820.9169999999995,1.447333e-17
7824.194,8.362673e-18
7827.47,1.7504270000000002e-17
7830.746999999999,6.874706e-18
7834.025,1.203309e-17
7837.302,1.310538e-18
7840.58,1.274681e-17
7843.858,1.2015330000000002e-17
7847.1359999999995,3.424092e-18
7850.415,5.121110999999999e-19
7853.693,7.031867e-18
7856.972,2.146415e-17
7860.251,1.432994e-17
7863.531,3.176142e-18
7866.81,8.854021e-18
7870.09,8.880633999999999e-18
7873.37,1.685624e-17
7876.65,9.821084e-18
7879.931,5.9717489999999995e-18
7883.2119999999995,4.018745e-18
7886.493,1.295739e-19
7889.774,-4.5757259999999995e-19
7893.055,2.1735489999999998e-17
7896.3369999999995,1.295637e-17
7899.619000000001,1.1362249999999998e-17
7902.901,1.484181e-17
7906.184,1.486354e-17
7909.465999999999,1.652636e-17
7912.749,-1.183151e-18
7916.031999999999,8.751621e-18
7919.316,-4.677284000000001e-18
7922.599,1.469211e-17
7925.883000000001,9.087031e-18
7929.1669999999995,1.1829970000000001e-18
7932.451999999999,1.0777529999999999e-17
7935.736,4.825809e-18
7939.021,1.5773420000000002e-17
7942.306,1.481348e-17
7945.590999999999,1.815635e-18
7948.8769999999995,-9.265392e-19
7952.1630000000005,1.317649e-17
7955.4490000000005,1.3030919999999998e-17
7958.735,1.2669339999999998e-17
7962.022,6.4854549999999995e-18
7965.308000000001,9.566331e-18
7968.595,-3.6370279999999994e-18
7971.882,-3.358265e-18
7975.17,6.972779e-18
7978.4580000000005,6.295845999999999e-18
7981.746,7.681997999999999e-18
7985.034000000001,9.06815e-18
7988.321999999999,1.04541e-17
7991.611,1.184066e-17
7994.9,1.322723e-17
7998.189,1.461379e-17
8001.479,1.600076e-17
8004.768,1.738733e-17
8008.058000000001,1.7766879999999998e-17
8011.349,9.946432e-18
8014.639,1.6327149999999997e-17
8017.93,1.1172930000000002e-17
8021.221,9.638919e-18
8024.512,2.079865e-17
8027.803000000001,4.8435159999999996e-18
8031.095,6.78249e-20
8034.387,8.781526e-18
8037.679,6.865456e-18
8040.972,1.0557930000000002e-17
8044.264,4.188558e-18
8047.557,9.813437999999999e-18
8050.85,4.3627350000000005e-18
8054.144,1.5247270000000003e-17
8057.438,7.84528e-18
8060.732,1.656771e-17
8064.026,1.0509669999999998e-17
8067.32,1.223659e-18
8070.615,1.3488620000000002e-17
8073.91,1.110892e-17
8077.205,-3.923031e-18
8080.501,1.1295119999999999e-17
8083.797,3.892302e-18
8087.093000000001,1.832444e-17
8090.389,8.223900000000001e-18
8093.685,1.9264770000000002e-17
8096.982,9.751316e-18
8100.279,1.7221320000000002e-17
8103.576999999999,9.258236e-18
8106.874,6.216912e-19
8110.172,-6.583499999999999e-19
8113.47,4.4444150000000004e-18
8116.768,8.774856000000001e-18
8120.066999999999,1.226829e-17
8123.366,9.026545e-18
8126.665,1.3853529999999997e-17
8129.964,7.558409e-19
8133.264,6.657056999999999e-18
8136.564,6.7715220000000006e-18
8139.8640000000005,1.5147560000000002e-17
8143.165,4.16835e-18
8146.465,6.1314550000000005e-18
8149.766,-1.739241e-18
8153.068,3.4350569999999997e-18
8156.369000000001,1.5764050000000002e-18
8159.670999999999,1.407345e-17
8162.973000000001,9.221047e-18
8166.275,8.646462000000001e-18
8169.578,5.910136e-18
8172.880999999999,1.3284000000000001e-17
8176.184,5.47792e-18
8179.486999999999,1.439741e-18
8182.791,8.148314e-18
8186.095,1.354605e-17
8189.399,1.7851879999999997e-17
8192.703000000001,1.8979760000000002e-17
8196.008,1.2713419999999997e-17
8199.313,1.290934e-17
8202.618,3.486514e-18
8205.924,1.203924e-18
8209.23,1.4983239999999998e-17
8212.536,1.884632e-17
8215.841999999999,9.174646e-18
8219.149,1.160018e-17
8222.456,4.029169e-18
8225.763,5.912381e-18
8229.071,8.45407e-18
8232.378,2.3760909999999998e-18
8235.686,9.001009e-18
8238.995,7.095167e-18
8242.303,8.225837e-18
8245.612,6.400754e-18
8248.921,-1.9611199999999998e-19
8252.231,1.2170789999999999e-17
8255.54,7.544634e-18
8258.85,3.64204e-18
8262.161,1.773963e-17
8265.471,1.2244400000000001e-17
8268.782,1.0958519999999999e-17
8272.093,6.672514e-18
8275.404,1.3820560000000001e-17
8278.716,9.127697999999999e-18
8282.028,2.0822759999999998e-17
8285.34,1.546682e-17
8288.653,2.320864e-17
8291.966,5.3059919999999994e-18
8295.279,5.452964e-18
8298.591999999999,2.117973e-17
8301.905999999999,4.580932e-18
8305.22,2.60641e-18
8308.534,5.2700820000000005e-18
8311.849,1.149365e-17
8315.163,1.34741e-17
8318.479,5.41707e-18
8321.794,6.761219000000001e-18
8325.11,8.686656e-18
8328.426,1.234679e-17
8331.742,1.418793e-17
8335.058,2.050199e-17
8338.375,2.7748920000000004e-17
8341.692,1.4764029999999997e-17
8345.01,1.550918e-17
8348.328000000001,4.4162630000000005e-18
8351.646,-4.965040000000001e-19
8354.964,1.8439139999999999e-19
8358.283000000001,5.374982e-18
8361.601,5.618692e-18
8364.921,1.763953e-17
8368.24,1.902473e-17
8371.56,1.560023e-17
8374.88,1.389042e-17
8378.201,1.795331e-17
8381.521,2.453311e-18
8384.841999999999,4.952936e-18
8388.164,8.136979e-18
8391.485,1.734715e-17
8394.806999999999,4.46088e-18
8398.129,2.0549109999999998e-18
8401.452,1.737604e-17
8404.775,1.64493e-17
8408.098,2.2928850000000004e-17
8411.421,1.111156e-17
8414.745,1.816981e-17
8418.069,1.08446e-17
8421.393,1.714145e-17
8424.718,1.966888e-17
8428.043,1.881261e-17
8431.368,2.592493e-17
8434.694,1.1077750000000001e-17
8438.019,2.327322e-17
8441.346,3.2103749999999998e-21
8444.671999999999,1.25195e-18
8447.999,1.03066e-17
8451.326,4.246187e-18
8454.653,-6.896994e-19
8457.981,1.13376e-17
8461.309000000001,1.756031e-17
8464.638,2.0286700000000002e-18
8467.966,5.156423e-18
8471.295,-1.452763e-18
8474.625,2.101818e-17
8477.954,2.0531149999999997e-17
8481.284,1.235213e-17
8484.614,5.83451e-18
8487.945,-3.484742e-18
8491.276,6.0362409999999995e-18
8494.607,-6.608615999999999e-19
8497.939,7.744521999999999e-18
8501.27,2.10226e-18
8504.603000000001,1.6631629999999998e-17
8507.935,1.88363e-17
8511.268,1.206964e-17
8514.601,-4.4900780000000004e-18
8517.934000000001,1.0241780000000001e-17
8521.268,1.561479e-17
8524.601999999999,9.422325e-18
8527.937,-2.9130679999999998e-18
8531.271,4.073619e-18
8534.607,7.665289e-18
8537.942,2.40105e-18
8541.278,4.930583e-18
8544.614,1.596009e-18
8547.95,5.991974e-18
8551.287,1.7138299999999998e-17
8554.624,6.776595000000001e-18
8557.961,1.1182470000000001e-17
8561.299,4.61261e-18
8564.636999999999,8.819487e-18
8567.975,1.2806610000000002e-17
8571.314,-6.898912e-18
8574.653,1.311157e-17
8577.992,1.0477889999999999e-17
8581.332,1.9100820000000003e-18
8584.671999999999,1.427847e-18
8588.013,5.653078e-18
8591.353000000001,1.2405510000000002e-17
8594.694,4.885088e-18
8598.036,8.420931e-18
8601.377,7.943879e-18
8604.719000000001,-5.379624e-18
8608.062,7.264472e-18
8611.405,7.604577999999999e-18
8614.748,4.004511999999999e-18
8618.091,2.8485659999999994e-17
8621.435,2.0556970000000002e-17
8624.779,-8.05328e-18
8628.123,3.064228e-17
8631.468,1.061883e-17
8634.813,1.287282e-17
8638.159,2.191005e-18
8641.505,4.068448e-18
8644.851,8.458698e-18
8648.197,1.552354e-18
8651.544,7.193937e-18
8654.891,7.926735999999999e-18
8658.239,6.602557000000001e-18
8661.587,1.207434e-17
8664.935,1.7319970000000003e-17
8668.284,-9.201566e-18
8671.633,4.62394e-18
8674.982,-7.895015e-18
8678.332,2.3628189999999998e-17
8681.681999999999,-1.7784069999999998e-18
8685.032,1.9701559999999998e-17
8688.383,1.106983e-18
8691.734,1.168366e-17
8695.086,1.3867839999999998e-17
8698.437,9.05194e-18
8701.79,-3.1558799999999997e-19
8705.142,9.260873e-18
8708.495,1.1860039999999999e-17
8711.848,6.94695e-18
8715.202,8.035729e-18
8718.556,9.017652e-18
8721.91,2.422411e-18
8725.265,-6.976968999999999e-18
8728.62,-8.089473e-18
8731.975,2.2293890000000003e-17
8735.331,-1.622728e-17
8738.687,8.769305e-19
8742.044,8.395697e-18
8745.401,-3.3109100000000004e-18
8748.758,4.837432e-18
8752.116,2.664687e-18
8755.474,-5.633337e-18
8758.832,-1.720502e-17
8762.190999999999,1.4534029999999998e-17
8765.55,-1.398232e-17
8768.909,3.943646e-18
8772.269,4.426850000000001e-17
8775.63,1.803924e-17
8778.99,-1.2717609999999999e-17
8782.351,-1.4472e-18
8785.713,3.464426e-17
8789.074,1.731468e-17
8792.436,1.774977e-17
8795.799,2.5166379999999997e-18
8799.162,-5.806061e-18
8802.525,9.915229e-18
8805.889000000001,5.265474e-18
8809.253,2.818955e-18
8812.617,9.777987e-18
8815.982,1.389975e-17
8819.347,4.963337e-18
8822.713,1.437131e-17
8826.079,1.472465e-17
8829.445,1.568455e-17
8832.812,2.350699e-17
8836.179,2.4315189999999997e-17
8839.546,3.419759e-17
8842.914,6.122516e-18
8846.282,2.594477e-18
8849.651,-6.612371e-18
8853.02,1.8775029999999998e-17
8856.39,2.183083e-17
8859.759,1.3516329999999999e-17
8863.13,1.79655e-18
8866.5,7.66792e-19
8869.871,9.959759e-18
8873.243,-2.093462e-18
8876.614,1.536692e-17
8879.987,7.085465e-18
8883.359,5.275224e-18
8886.732,1.0866310000000002e-17
8890.106,2.673817e-17
8893.479,2.7163759999999998e-17
8896.854,6.974982e-18
8900.228000000001,7.639615e-19
8903.603000000001,-3.363455e-18
8906.979,1.093451e-17
8910.355,1.6608299999999998e-17
8913.731,4.7363770000000006e-17
8917.107,3.5027859999999996e-17
8920.484,9.896093e-18
8923.862,1.112457e-17
8927.24,1.1078419999999999e-17
8930.618,1.203722e-17
8933.997,-1.118781e-17
8937.376,1.519735e-17
8940.755,1.125632e-17
8944.135,1.864995e-18
8947.515,-6.532496e-18
8950.896,2.2496039999999997e-17
8954.277,1.601861e-17
8957.659,3.3367640000000006e-17
8961.041,1.6860659999999999e-18
8964.423,-3.068384e-17
8967.806,1.2362269999999999e-17
8971.189,2.653659e-17
8974.573,1.2783039999999998e-17
8977.957,1.812429e-18
8981.341999999999,2.2938130000000003e-18
8984.726,3.884378e-18
8988.112,2.477647e-17
