field,filter,limmag
11437,desr,99.0
11441,desg,24.33
11441,desi,23.44
11441,desr,24.08
11441,desz,22.69
11444,desg,24.33
11444,desi,23.44
11444,desr,24.08
11444,desz,22.69
11449,desg,24.33
11449,desi,23.44
11449,desr,24.08
11449,desz,22.69
11454,desg,24.33
11454,desi,23.44
11454,desr,24.08
11454,desz,22.69
11457,desg,24.33
11457,desi,23.44
11457,desr,24.08
11457,desz,22.69
11462,desg,24.33
11462,desi,23.44
11462,desr,24.08
11462,desz,22.69
11465,desg,24.33
11465,desi,23.44
11465,desr,24.08
11465,desz,22.69
11470,desg,24.33
11470,desi,23.44
11470,desr,24.08
11470,desz,22.69
11475,desg,24.33
11475,desi,23.44
11475,desr,24.08
11475,desz,22.69
11478,desg,24.33
11478,desi,23.44
11478,desr,24.08
11478,desz,22.69
11483,desg,24.33
11483,desi,23.44
11483,desr,24.08
11483,desz,22.69
11488,desg,24.33
11488,desi,23.44
11488,desr,24.08
11488,desz,22.69
11491,desg,24.33
11491,desi,23.44
11491,desr,24.08
11491,desz,22.69
11496,desg,24.33
11496,desi,23.44
11496,desr,24.08
11496,desz,22.69
11499,desg,24.33
11499,desi,23.44
11499,desr,24.08
11499,desz,22.69
11504,desg,24.33
11504,desi,23.44
11504,desr,24.08
11504,desz,22.69
11509,desg,24.33
11509,desi,23.44
11509,desr,24.08
11509,desz,22.69
11512,desg,24.33
11512,desi,23.44
11512,desr,24.08
11512,desz,22.69
11517,desg,24.33
11517,desi,23.44
11517,desr,24.08
11517,desz,22.69
11520,desg,24.33
11520,desi,23.44
11520,desr,24.08
11520,desz,22.69
11522,desg,24.33
11522,desi,23.44
11522,desr,24.08
11522,desz,22.69
11525,desg,24.33
11525,desi,23.44
11525,desr,24.08
11525,desz,22.69
11530,desg,24.33
11530,desi,23.44
11530,desr,24.08
11530,desz,22.69
11533,desg,24.33
11533,desi,23.44
11533,desr,24.08
11533,desz,22.69
11538,desg,24.33
11538,desi,23.44
11538,desr,24.08
11538,desz,22.69
11543,desg,24.33
11543,desi,23.44
11543,desr,24.08
11543,desz,22.69
11544,desi,99.0
11546,desg,24.33
11546,desi,23.44
11546,desr,24.08
11546,desz,22.69
11551,desg,24.33
11551,desi,23.44
11551,desr,24.08
11551,desz,22.69
11554,desg,24.33
11554,desi,23.44
11554,desr,24.08
11554,desz,22.69
11559,desg,24.33
11559,desi,23.44
11559,desr,24.08
11559,desz,22.69
11564,desg,24.33
11564,desi,23.44
11564,desr,24.08
11564,desz,22.69
11565,desi,99.0
11567,desg,24.33
11567,desi,23.44
11567,desr,24.08
11567,desz,22.69
11572,desg,24.33
11572,desi,23.44
11572,desr,24.08
11572,desz,22.69
11577,desg,24.33
11577,desi,23.44
11577,desr,24.08
11577,desz,22.69
11580,desg,24.33
11580,desi,23.44
11580,desr,24.08
11580,desz,22.69
11585,desg,24.33
11585,desi,23.44
11585,desr,24.08
11585,desz,22.69
11586,desi,99.0
11588,desg,24.33
11588,desi,23.44
11588,desr,24.08
11588,desz,22.69
11593,desg,24.33
11593,desi,23.44
11593,desr,24.08
11593,desz,22.69
11598,desg,24.33
11598,desi,23.44
11598,desr,24.08
11598,desz,22.69
11601,desg,24.33
11601,desi,23.44
11601,desr,24.08
11601,desz,22.69
11606,desg,24.33
11606,desi,23.44
11606,desr,24.08
11606,desz,22.69
11609,desg,24.33
11609,desi,23.44
11609,desr,24.08
11609,desz,22.69
11614,desg,24.33
11614,desi,23.44
11614,desr,24.08
11614,desz,22.69
11619,desg,24.33
11619,desi,23.44
11619,desr,24.08
11619,desz,22.69
11622,desg,24.33
11622,desi,23.44
11622,desr,24.08
11622,desz,22.69
11627,desg,24.33
11627,desi,23.44
11627,desr,24.08
11627,desz,22.69
11632,desg,24.33
11632,desi,23.44
11632,desr,24.08
11632,desz,22.69
11633,desi,99.0
11635,desg,24.33
11635,desi,23.44
11635,desr,24.08
11635,desz,22.69
11640,desg,24.33
11640,desi,23.44
11640,desr,24.08
11640,desz,22.69
11643,desg,24.33
11643,desi,23.44
11643,desr,24.08
11643,desz,22.69
11648,desg,24.33
11648,desi,23.44
11648,desr,24.08
11648,desz,22.69
11653,desg,24.33
11653,desi,23.44
11653,desr,24.08
11653,desz,22.69
11654,desi,99.0
11656,desg,24.33
11656,desi,23.44
11656,desr,24.08
11656,desz,22.69
11661,desg,24.33
11661,desi,23.44
11661,desr,24.08
11661,desz,22.69
11664,desg,24.33
11664,desi,23.44
11664,desr,24.08
11664,desz,22.69
11666,desg,24.33
11666,desi,23.44
11666,desr,24.08
11666,desz,22.69
11669,desg,24.33
11669,desi,23.44
11669,desr,24.08
11669,desz,22.69
11674,desg,24.33
11674,desi,23.44
11674,desr,24.08
11674,desz,22.69
11675,desi,99.0
11677,desg,24.33
11677,desi,23.44
11677,desr,24.08
11677,desz,22.69
11682,desg,24.33
11682,desi,23.44
11682,desr,24.08
11682,desz,22.69
11687,desg,24.33
11687,desi,23.44
11687,desr,24.08
11687,desz,22.69
11688,desi,99.0
11690,desg,24.33
11690,desi,23.44
11690,desr,24.08
11690,desz,22.69
11695,desg,24.33
11695,desi,23.44
11695,desr,24.08
11695,desz,22.69
11698,desg,24.33
11698,desi,23.44
11698,desr,24.08
11698,desz,22.69
11703,desg,24.33
11703,desi,23.44
11703,desr,24.08
11703,desz,22.69
11708,desg,24.33
11708,desi,23.44
11708,desr,24.08
11708,desz,22.69
11709,desi,99.0
11711,desg,24.33
11711,desi,23.44
11711,desr,24.08
11711,desz,22.69
11716,desg,24.33
11716,desi,23.44
11716,desr,24.08
11716,desz,22.69
11721,desg,24.33
11721,desi,23.44
11721,desr,24.08
11721,desz,22.69
11724,desg,24.33
11724,desi,23.44
11724,desr,24.08
11724,desz,22.69
11729,desg,24.33
11729,desi,23.44
11729,desr,24.08
11729,desz,22.69
11732,desg,24.33
11732,desi,23.44
11732,desr,24.08
11732,desz,22.69
11737,desg,24.33
11737,desi,23.44
11737,desr,24.08
11737,desz,22.69
11742,desg,24.33
11742,desi,23.44
11742,desr,24.08
11742,desz,22.69
11745,desg,24.33
11745,desi,23.44
11745,desr,24.08
11745,desz,22.69
11750,desg,24.33
11750,desi,23.44
11750,desr,24.08
11750,desz,22.69
11753,desg,24.33
11753,desi,23.44
11753,desr,24.08
11753,desz,22.69
11755,desg,24.33
11755,desi,23.44
11755,desr,24.08
11755,desz,22.69
11758,desg,24.33
11758,desi,23.44
11758,desr,24.08
11758,desz,22.69
11763,desg,24.33
11763,desi,23.44
11763,desr,24.08
11763,desz,22.69
11766,desg,24.33
11766,desi,23.44
11766,desr,24.08
11766,desz,22.69
11771,desg,24.33
11771,desi,23.44
11771,desr,24.08
11771,desz,22.69
11776,desg,24.33
11776,desi,23.44
11776,desr,24.08
11776,desz,22.69
11779,desg,24.33
11779,desi,23.44
11779,desr,24.08
11779,desz,22.69
11784,desg,24.33
11784,desi,23.44
11784,desr,24.08
11784,desz,22.69
11787,desg,24.33
11787,desi,23.44
11787,desr,24.08
11787,desz,22.69
11792,desg,24.33
11792,desi,23.44
11792,desr,24.08
11792,desz,22.69
11797,desg,24.33
11797,desi,23.44
11797,desr,24.08
11797,desz,22.69
11798,desi,99.0
11800,desg,24.33
11800,desi,23.44
11800,desr,24.08
11800,desz,22.69
11805,desg,24.33
11805,desi,23.44
11805,desr,24.08
11805,desz,22.69
11810,desg,24.33
11810,desi,23.44
11810,desr,24.08
11810,desz,22.69
11813,desg,24.33
11813,desi,23.44
11813,desr,24.08
11813,desz,22.69
11818,desg,24.33
11818,desi,23.44
11818,desr,24.08
11818,desz,22.69
11819,desi,99.0
11821,desg,24.33
11821,desi,23.44
11821,desr,24.08
11821,desz,22.69
11826,desg,24.33
11826,desi,23.44
11826,desr,24.08
11826,desz,22.69
11831,desg,24.33
11831,desi,23.44
11831,desr,24.08
11831,desz,22.69
11834,desg,24.33
11834,desi,23.44
11834,desr,24.08
11834,desz,22.69
11839,desg,24.33
11839,desi,23.44
11839,desr,24.08
11839,desz,22.69
11842,desg,24.33
11842,desi,23.44
11842,desr,24.08
11842,desz,22.69
11847,desg,24.33
11847,desi,23.44
11847,desr,24.08
11847,desz,22.69
11852,desg,24.33
11852,desi,23.44
11852,desr,24.08
11852,desz,22.69
11853,desi,99.0
11855,desg,24.33
11855,desi,23.44
11855,desr,24.08
11855,desz,22.69
11860,desg,24.33
11860,desi,23.44
11860,desr,24.08
11860,desz,22.69
11865,desg,24.33
11865,desi,23.44
11865,desr,24.08
11865,desz,22.69
11868,desg,24.33
11868,desi,23.44
11868,desr,24.08
11868,desz,22.69
11873,desg,24.33
11873,desi,23.44
11873,desr,24.08
11873,desz,22.69
11874,desi,99.0
11876,desg,24.33
11876,desi,23.44
11876,desr,24.08
11876,desz,22.69
11881,desg,24.33
11881,desi,23.44
11881,desr,24.08
11881,desz,22.69
11886,desg,24.33
11886,desi,23.44
11886,desr,24.08
11886,desz,22.69
11887,desr,99.0
11889,desg,24.33
11889,desi,23.44
11889,desr,24.08
11889,desz,22.69
11894,desg,24.33
11894,desi,23.44
11894,desr,24.08
11894,desz,22.69
11897,desg,24.33
11897,desi,23.44
11897,desr,24.08
11897,desz,22.69
11899,desg,24.33
11899,desi,23.44
11899,desr,24.08
11899,desz,22.69
11902,desg,24.33
11902,desi,23.44
11902,desr,24.08
11902,desz,22.69
11907,desg,24.33
11907,desi,23.44
11907,desr,24.08
11907,desz,22.69
11908,desi,99.0
11910,desg,24.33
11910,desi,23.44
11910,desr,24.08
11910,desz,22.69
11915,desg,24.33
11915,desi,23.44
11915,desr,24.08
11915,desz,22.69
11920,desg,24.33
11920,desi,23.44
11920,desr,24.08
11920,desz,22.69
11923,desg,24.33
11923,desi,23.44
11923,desr,24.08
11923,desz,22.69
11928,desg,24.33
11928,desi,23.44
11928,desr,24.08
11928,desz,22.69
11931,desg,24.33
11931,desi,23.44
11931,desr,24.08
11931,desz,22.69
11936,desg,24.33
11936,desi,23.44
11936,desr,24.08
11936,desz,22.69
11941,desg,24.33
11941,desi,23.44
11941,desr,24.08
11941,desz,22.69
11942,desr,99.0
11944,desg,24.33
11944,desi,23.44
11944,desr,24.08
11944,desz,22.69
11949,desg,24.33
11949,desi,23.44
11949,desr,24.08
11949,desz,22.69
11954,desg,24.33
11954,desi,23.44
11954,desr,24.08
11954,desz,22.69
11957,desg,24.33
11957,desi,23.44
11957,desr,24.08
11957,desz,22.69
11962,desg,24.33
11962,desi,23.44
11962,desr,24.08
11962,desz,22.69
11963,desi,99.0
11965,desg,24.33
11965,desi,23.44
11965,desr,24.08
11965,desz,22.69
11970,desg,24.33
11970,desi,23.44
11970,desr,24.08
11970,desz,22.69
11975,desg,24.33
11975,desi,23.44
11975,desr,24.08
11975,desz,22.69
11976,desr,99.0
11978,desg,24.33
11978,desi,23.44
11978,desr,24.08
11978,desz,22.69
11983,desg,24.33
11983,desi,23.44
11983,desr,24.08
11983,desz,22.69
11986,desg,24.33
11986,desi,23.44
11986,desr,24.08
11986,desz,22.69
11988,desg,24.33
11988,desi,23.44
11988,desr,24.08
11988,desz,22.69
11991,desg,24.33
11991,desi,23.44
11991,desr,24.08
11991,desz,22.69
11996,desg,24.33
11996,desi,23.44
11996,desr,24.08
11996,desz,22.69
11997,desi,99.0
11999,desg,24.33
11999,desi,23.44
11999,desr,24.08
11999,desz,22.69
12004,desg,24.33
12004,desi,23.44
12004,desr,24.08
12004,desz,22.69
12009,desg,24.33
12009,desi,23.44
12009,desr,24.08
12009,desz,22.69
12012,desg,24.33
12012,desi,23.44
12012,desr,24.08
12012,desz,22.69
12017,desg,24.33
12017,desi,23.44
12017,desr,24.08
12017,desz,22.69
12018,desi,99.0
12020,desg,24.33
12020,desi,23.44
12020,desr,24.08
12020,desz,22.69
12025,desg,24.33
12025,desi,23.44
12025,desr,24.08
12025,desz,22.69
12026,desz,99.0
12029,desg,99.0
12029,desz,99.0
12030,desg,24.33
12030,desi,23.44
12030,desr,24.08
12030,desz,22.69
12031,desr,99.0
12033,desg,24.33
12033,desi,23.44
12033,desr,24.08
12033,desz,22.69
12035,desz,99.0
12038,desg,24.33
12038,desi,23.44
12038,desr,24.08
12038,desz,22.69
12040,desz,99.0
12041,desg,24.33
12041,desi,23.44
12041,desr,24.08
12041,desz,22.69
12043,desg,24.33
12043,desi,23.44
12043,desr,24.08
12043,desz,22.69
12046,desg,24.33
12046,desi,23.44
12046,desr,24.08
12046,desz,22.69
12047,desz,99.0
12050,desr,99.0
12051,desg,24.33
12051,desi,23.44
12051,desr,24.08
12051,desz,22.69
12052,desi,99.0
12054,desg,24.33
12054,desi,23.44
12054,desr,24.08
12054,desz,22.69
12059,desg,24.33
12059,desi,23.44
12059,desr,24.08
12059,desz,22.69
12063,desg,99.0
12063,desz,99.0
12064,desg,24.33
12064,desi,23.44
12064,desr,24.08
12064,desz,22.69
12067,desg,24.33
12067,desi,23.44
12067,desr,24.08
12067,desz,22.69
12072,desg,24.33
12072,desi,23.44
12072,desr,24.08
12072,desz,22.69
12075,desg,24.33
12075,desi,23.44
12075,desr,24.08
12075,desz,22.69
12080,desg,24.33
12080,desi,23.44
12080,desr,24.08
12080,desz,22.69
12085,desg,24.33
12085,desi,23.44
12085,desr,24.08
12085,desz,22.69
12086,desr,99.0
12088,desg,24.33
12088,desi,23.44
12088,desr,24.08
12088,desz,22.69
12093,desg,24.33
12093,desi,23.44
12093,desr,24.08
12093,desz,22.69
12094,desz,99.0
12095,desg,99.0
12095,desz,99.0
12098,desg,24.33
12098,desi,23.44
12098,desr,24.08
12098,desz,22.69
12101,desg,24.33
12101,desi,23.44
12101,desr,24.08
12101,desz,22.69
12102,desz,99.0
12106,desg,24.33
12106,desi,23.44
12106,desr,24.08
12106,desz,22.69
12107,desi,99.0
12108,desi,99.0
12108,desz,99.0
12109,desg,24.33
12109,desi,23.44
12109,desr,24.08
12109,desz,22.69
12111,desz,99.0
12114,desg,24.33
12114,desi,23.44
12114,desr,24.08
12114,desz,22.69
12115,desz,99.0
12118,desr,99.0
12118,desz,99.0
12119,desg,24.33
12119,desi,23.44
12119,desr,24.08
12119,desz,22.69
12120,desr,99.0
12122,desg,24.33
12122,desi,23.44
12122,desr,24.08
12122,desz,22.69
12124,desz,99.0
12127,desg,24.33
12127,desi,23.44
12127,desr,24.08
12127,desz,22.69
12129,desz,99.0
12130,desg,24.33
12130,desi,23.44
12130,desr,24.08
12130,desz,22.69
12132,desg,24.33
12132,desi,23.44
12132,desr,24.08
12132,desz,22.69
12135,desg,24.33
12135,desi,23.44
12135,desr,24.08
12135,desz,22.69
12139,desr,99.0
12140,desg,24.33
12140,desi,23.44
12140,desr,24.08
12140,desz,22.69
12141,desi,99.0
12143,desg,24.33
12143,desi,23.44
12143,desr,24.08
12143,desz,22.69
12148,desg,24.33
12148,desi,23.44
12148,desr,24.08
12148,desz,22.69
12149,desz,99.0
12150,desg,99.0
12150,desz,99.0
12152,desg,99.0
12153,desg,24.33
12153,desi,23.44
12153,desr,24.08
12153,desz,22.69
12156,desg,24.33
12156,desi,23.44
12156,desr,24.08
12156,desz,22.69
12161,desg,24.33
12161,desi,23.44
12161,desr,24.08
12161,desz,22.69
12163,desi,99.0
12163,desz,99.0
12164,desg,24.33
12164,desi,23.44
12164,desr,24.08
12164,desz,22.69
12166,desg,99.0
12166,desr,99.0
12166,desz,99.0
12169,desg,24.33
12169,desi,23.44
12169,desr,24.08
12169,desz,22.69
12170,desz,99.0
12171,desz,99.0
12173,desg,99.0
12173,desr,99.0
12173,desz,99.0
12174,desg,24.33
12174,desi,23.44
12174,desr,24.08
12174,desz,22.69
12175,desr,99.0
12177,desg,24.33
12177,desi,23.44
12177,desr,24.08
12177,desz,22.69
12182,desg,24.33
12182,desi,23.44
12182,desr,24.08
12182,desz,22.69
12184,desz,99.0
12185,desg,24.33
12185,desi,23.44
12185,desr,24.08
12185,desz,22.69
12187,desg,24.33
12187,desi,23.44
12187,desr,24.08
12187,desz,22.69
12189,desz,99.0
12190,desg,24.33
12190,desi,23.44
12190,desr,24.08
12190,desz,22.69
12191,desz,99.0
12194,desr,99.0
12195,desg,24.33
12195,desi,23.44
12195,desr,24.08
12195,desz,22.69
12198,desg,24.33
12198,desi,23.44
12198,desr,24.08
12198,desz,22.69
12200,desg,99.0
12200,desz,99.0
12203,desg,24.33
12203,desi,23.44
12203,desr,24.08
12203,desz,22.69
12204,desz,99.0
12205,desz,99.0
12207,desg,99.0
12207,desz,99.0
12208,desg,24.33
12208,desi,23.44
12208,desr,24.08
12208,desz,22.69
12211,desg,24.33
12211,desi,23.44
12211,desr,24.08
12211,desz,22.69
12213,desz,99.0
12216,desg,24.33
12216,desi,23.44
12216,desr,24.08
12216,desz,22.69
12218,desz,99.0
12219,desg,24.33
12219,desi,23.44
12219,desr,24.08
12219,desz,22.69
12221,desg,24.33
12221,desi,23.44
12221,desr,24.08
12221,desz,22.69
12224,desg,24.33
12224,desi,23.44
12224,desr,24.08
12224,desz,22.69
12225,desz,99.0
12228,desz,99.0
12229,desg,24.33
12229,desi,23.44
12229,desr,24.08
12229,desz,22.69
12232,desg,24.33
12232,desi,23.44
12232,desr,24.08
12232,desz,22.69
12234,desg,99.0
12237,desg,24.33
12237,desi,23.44
12237,desr,24.08
12237,desz,22.69
12238,desr,99.0
12238,desz,99.0
12239,desg,99.0
12239,desz,99.0
12241,desg,99.0
12242,desg,24.33
12242,desi,23.44
12242,desr,24.08
12242,desz,22.69
12244,desz,99.0
12245,desg,24.33
12245,desi,23.44
12245,desr,24.08
12245,desz,22.69
12246,desz,99.0
12250,desg,24.33
12250,desi,23.44
12250,desr,24.08
12250,desz,22.69
12252,desi,99.0
12252,desz,99.0
12253,desg,24.33
12253,desi,23.44
12253,desr,24.08
12253,desz,22.69
12255,desg,99.0
12255,desr,99.0
12255,desz,99.0
12258,desg,24.33
12258,desi,23.44
12258,desr,24.08
12258,desz,22.69
12259,desz,99.0
12260,desz,99.0
12262,desg,99.0
12262,desr,99.0
12262,desz,99.0
12263,desg,24.33
12263,desi,23.44
12263,desr,24.08
12263,desz,22.69
12266,desg,24.33
12266,desi,23.44
12266,desr,24.08
12266,desz,22.69
12268,desz,99.0
12271,desg,24.33
12271,desi,23.44
12271,desr,24.08
12271,desz,22.69
12273,desz,99.0
12274,desg,24.33
12274,desi,23.44
12274,desr,24.08
12274,desz,22.69
12276,desg,24.33
12276,desi,23.44
12276,desr,24.08
12276,desz,22.69
12278,desz,99.0
12279,desg,24.33
12279,desi,23.44
12279,desr,24.08
12279,desz,22.69
12280,desz,99.0
12283,desg,99.0
12283,desi,99.0
12283,desr,99.0
12283,desz,99.0
12284,desg,24.33
12284,desi,23.44
12284,desr,24.08
12284,desz,22.69
12287,desg,24.33
12287,desi,23.44
12287,desr,24.08
12287,desz,22.69
12289,desg,99.0
12292,desg,24.33
12292,desi,23.44
12292,desr,24.08
12292,desz,22.69
12293,desz,99.0
12294,desz,99.0
12296,desg,99.0
12296,desz,99.0
12297,desg,24.33
12297,desi,23.44
12297,desr,24.08
12297,desz,22.69
12300,desg,24.33
12300,desi,23.44
12300,desr,24.08
12300,desz,22.69
12301,desz,99.0
12305,desg,24.33
12305,desi,23.44
12305,desr,24.08
12305,desz,22.69
12307,desi,99.0
12307,desz,99.0
12308,desg,24.33
12308,desi,23.44
12308,desr,24.08
12308,desz,22.69
12310,desz,99.0
12313,desg,24.33
12313,desi,23.44
12313,desr,24.08
12313,desz,22.69
12314,desz,99.0
12315,desz,99.0
12317,desg,99.0
12317,desr,99.0
12317,desz,99.0
12318,desg,24.33
12318,desi,23.44
12318,desr,24.08
12318,desz,22.69
12321,desg,24.33
12321,desi,23.44
12321,desr,24.08
12321,desz,22.69
12323,desg,99.0
12326,desg,24.33
12326,desi,23.44
12326,desr,24.08
12326,desz,22.69
12327,desz,99.0
12328,desg,99.0
12328,desz,99.0
12329,desg,24.33
12329,desi,23.44
12329,desr,24.08
12329,desz,22.69
12331,desg,24.33
12331,desi,23.44
12331,desr,24.08
12331,desz,22.69
12333,desz,99.0
12334,desg,24.33
12334,desi,23.44
12334,desr,24.08
12334,desz,22.69
12335,desz,99.0
12336,desr,99.0
12338,desr,99.0
12339,desg,24.33
12339,desi,23.44
12339,desr,24.08
12339,desz,22.69
12341,desi,99.0
12341,desz,99.0
12342,desg,24.33
12342,desi,23.44
12342,desr,24.08
12342,desz,22.69
12344,desg,99.0
12344,desz,99.0
12347,desg,24.33
12347,desi,23.44
12347,desr,24.08
12347,desz,22.69
12348,desz,99.0
12349,desz,99.0
12351,desg,99.0
12351,desr,99.0
12351,desz,99.0
12352,desg,24.33
12352,desi,23.44
12352,desr,24.08
12352,desz,22.69
12355,desg,24.33
12355,desi,23.44
12355,desr,24.08
12355,desz,22.69
12357,desz,99.0
12360,desg,24.33
12360,desi,23.44
12360,desr,24.08
12360,desz,22.69
12362,desi,99.0
12362,desr,99.0
12362,desz,99.0
12363,desg,24.33
12363,desi,23.44
12363,desr,24.08
12363,desz,22.69
12365,desg,24.33
12365,desi,23.44
12365,desr,24.08
12365,desz,22.69
12368,desg,24.33
12368,desi,23.44
12368,desr,24.08
12368,desz,22.69
12369,desz,99.0
12370,desg,99.0
12370,desz,99.0
12372,desg,99.0
12372,desi,99.0
12372,desr,99.0
12372,desz,99.0
12373,desg,24.33
12373,desi,23.44
12373,desr,24.08
12373,desz,22.69
12376,desg,24.33
12376,desi,23.44
12376,desr,24.08
12376,desz,22.69
12378,desg,99.0
12381,desg,24.33
12381,desi,23.44
12381,desr,24.08
12381,desz,22.69
12382,desz,99.0
12383,desg,99.0
12383,desz,99.0
12385,desg,99.0
12386,desg,24.33
12386,desi,23.44
12386,desr,24.08
12386,desz,22.69
12389,desg,24.33
12389,desi,23.44
12389,desr,24.08
12389,desz,22.69
12390,desz,99.0
12394,desg,24.33
12394,desi,23.44
12394,desr,24.08
12394,desz,22.69
12396,desi,99.0
12396,desz,99.0
12397,desg,24.33
12397,desi,23.44
12397,desr,24.08
12397,desz,22.69
12399,desg,99.0
12399,desr,99.0
12399,desz,99.0
12402,desg,24.33
12402,desi,23.44
12402,desr,24.08
12402,desz,22.69
12403,desz,99.0
12404,desg,99.0
12404,desz,99.0
12406,desg,99.0
12406,desr,99.0
12406,desz,99.0
12407,desg,24.33
12407,desi,23.44
12407,desr,24.08
12407,desz,22.69
12410,desg,24.33
12410,desi,23.44
12410,desr,24.08
12410,desz,22.69
12412,desg,99.0
12415,desg,24.33
12415,desi,23.44
12415,desr,24.08
12415,desz,22.69
12417,desi,99.0
12417,desr,99.0
12417,desz,99.0
12418,desg,24.33
12418,desi,23.44
12418,desr,24.08
12418,desz,22.69
12420,desg,24.33
12420,desi,23.44
12420,desr,24.08
12420,desz,22.69
12422,desz,99.0
12423,desg,24.33
12423,desi,23.44
12423,desr,24.08
12423,desz,22.69
12424,desz,99.0
12425,desr,99.0
12427,desg,99.0
12427,desi,99.0
12427,desr,99.0
12427,desz,99.0
12428,desg,24.33
12428,desi,23.44
12428,desr,24.08
12428,desz,22.69
12431,desg,24.33
12431,desi,23.44
12431,desr,24.08
12431,desz,22.69
12433,desg,99.0
12433,desz,99.0
12436,desg,24.33
12436,desi,23.44
12436,desr,24.08
12436,desz,22.69
12437,desz,99.0
12438,desz,99.0
12440,desg,99.0
12440,desz,99.0
12441,desg,24.33
12441,desi,23.44
12441,desr,24.08
12441,desz,22.69
12444,desg,24.33
12444,desi,23.44
12444,desr,24.08
12444,desz,22.69
12445,desz,99.0
12446,desg,99.0
12446,desz,99.0
12449,desg,24.33
12449,desi,23.44
12449,desr,24.08
12449,desz,22.69
12451,desi,99.0
12451,desz,99.0
12452,desg,24.33
12452,desi,23.44
12452,desr,24.08
12452,desz,22.69
12454,desg,24.33
12454,desi,23.44
12454,desr,24.08
12454,desz,22.69
12457,desg,24.33
12457,desi,23.44
12457,desr,24.08
12457,desz,22.69
12458,desz,99.0
12459,desg,99.0
12459,desz,99.0
12461,desg,99.0
12461,desr,99.0
12461,desz,99.0
12462,desg,24.33
12462,desi,23.44
12462,desr,24.08
12462,desz,22.69
12465,desg,24.33
12465,desi,23.44
12465,desr,24.08
12465,desz,22.69
12467,desg,99.0
12470,desg,24.33
12470,desi,23.44
12470,desr,24.08
12470,desz,22.69
12471,desz,99.0
12472,desg,99.0
12472,desz,99.0
12474,desg,99.0
12475,desg,24.33
12475,desi,23.44
12475,desr,24.08
12475,desz,22.69
12477,desz,99.0
12478,desg,24.33
12478,desi,23.44
12478,desr,24.08
12478,desz,22.69
12479,desz,99.0
12480,desg,99.0
12480,desr,99.0
12483,desg,24.33
12483,desi,23.44
12483,desr,24.08
12483,desz,22.69
12485,desi,99.0
12485,desz,99.0
12486,desg,24.33
12486,desi,23.44
12486,desr,24.08
12486,desz,22.69
12488,desg,99.0
12488,desz,99.0
12491,desg,24.33
12491,desi,23.44
12491,desr,24.08
12491,desz,22.69
12492,desz,99.0
12493,desz,99.0
12495,desg,99.0
12495,desr,99.0
12495,desz,99.0
12496,desg,24.33
12496,desi,23.44
12496,desr,24.08
12496,desz,22.69
12499,desg,24.33
12499,desi,23.44
12499,desr,24.08
12499,desz,22.69
12501,desg,99.0
12504,desg,24.33
12504,desi,23.44
12504,desr,24.08
12504,desz,22.69
12506,desi,99.0
12506,desr,99.0
12506,desz,99.0
12507,desg,24.33
12507,desi,23.44
12507,desr,24.08
12507,desz,22.69
12509,desg,24.33
12509,desi,23.44
12509,desr,24.08
12509,desz,22.69
12511,desz,99.0
12512,desg,24.33
12512,desi,23.44
12512,desr,24.08
12512,desz,22.69
12513,desz,99.0
12516,desg,99.0
12516,desi,99.0
12516,desr,99.0
12516,desz,99.0
12517,desg,24.33
12517,desi,23.44
12517,desr,24.08
12517,desz,22.69
12520,desg,24.33
12520,desi,23.44
12520,desr,24.08
12520,desz,22.69
12522,desg,99.0
12525,desg,24.33
12525,desi,23.44
12525,desr,24.08
12525,desz,22.69
12526,desz,99.0
12527,desg,99.0
12527,desr,99.0
12527,desz,99.0
12529,desg,99.0
12530,desg,24.33
12530,desi,23.44
12530,desr,24.08
12530,desz,22.69
12533,desg,24.33
12533,desi,23.44
12533,desr,24.08
12533,desz,22.69
12534,desz,99.0
12535,desg,99.0
12535,desz,99.0
12538,desg,24.33
12538,desi,23.44
12538,desr,24.08
12538,desz,22.69
12540,desi,99.0
12540,desz,99.0
12541,desg,24.33
12541,desi,23.44
12541,desr,24.08
12541,desz,22.69
12543,desg,24.33
12543,desi,23.44
12543,desr,24.08
12543,desz,22.69
12546,desg,24.33
12546,desi,23.44
12546,desr,24.08
12546,desz,22.69
12547,desz,99.0
12548,desg,99.0
12548,desz,99.0
12550,desg,99.0
12550,desr,99.0
12550,desz,99.0
12551,desg,24.33
12551,desi,23.44
12551,desr,24.08
12551,desz,22.69
12554,desg,24.33
12554,desi,23.44
12554,desr,24.08
12554,desz,22.69
12556,desg,99.0
12556,desz,99.0
12559,desg,24.33
12559,desi,23.44
12559,desr,24.08
12559,desz,22.69
12560,desz,99.0
12561,desr,99.0
12561,desz,99.0
12562,desg,24.33
12562,desi,23.44
12562,desr,24.08
12562,desz,22.69
12564,desg,24.33
12564,desi,23.44
12564,desr,24.08
12564,desz,22.69
12566,desz,99.0
12567,desg,24.33
12567,desi,23.44
12567,desr,24.08
12567,desz,22.69
12568,desz,99.0
12569,desr,99.0
12572,desg,24.33
12572,desi,23.44
12572,desr,24.08
12572,desz,22.69
12575,desg,24.33
12575,desi,23.44
12575,desr,24.08
12575,desz,22.69
12577,desz,99.0
12580,desg,24.33
12580,desi,23.44
12580,desr,24.08
12580,desz,22.69
12581,desz,99.0
12582,desr,99.0
12582,desz,99.0
12584,desg,99.0
12584,desr,99.0
12584,desz,99.0
12585,desg,24.33
