filter,mjd,flux,zp,magsys,fluxerr,ra_unc,dec_unc,ra,dec
ztfi,58385.15701999981,26181.830082189863,25.0,ab,289.37228121000146,0.25,0.22,229.9620486,34.8442578
ztfi,58558.46675000014,18230.55960681068,25.0,ab,201.49159186340862,0.25,0.22,229.9620518,34.8442574
ztfi,58560.28653999977,11912.420080273738,25.0,ab,131.66093288893276,0.25,0.22,229.9620545,34.8442603
ztfi,58575.35509999981,19552.396696208863,25.0,ab,216.10107533902467,0.25,0.22,229.962067,34.8442502
ztfi,58248.33908999991,31593.664356825157,25.0,ab,349.18608431947087,0.25,0.22,229.9620685,34.8443063
ztfi,58300.19602000015,18810.485289187043,25.0,ab,207.90116740166215,0.25,0.22,229.9620555,34.8442869
ztfi,58211.40231999988,25421.431362049374,25.0,ab,280.96804393608,0.25,0.22,229.9620421,34.844319
ztfi,58274.27781999996,22552.77566745249,25.0,ab,249.2624893684395,0.25,0.22,229.9620638,34.8442781
ztfi,58246.32190999994,19408.858775927794,25.0,ab,214.5146356095832,0.25,0.22,229.9620544,34.8443079
ztfi,58581.30926000001,12485.329261594949,25.0,ab,137.9929591913205,0.25,0.22,229.9620649,34.8442819
ztfi,58316.17122999998,12577.664324512556,25.0,ab,139.01348402507963,0.25,0.22,229.96206,34.8442978
ztfi,58232.27841999987,12156.26055237381,25.0,ab,134.35595739414944,0.25,0.22,229.9620626,34.8442742
ztfi,58337.18100999994,18365.383433483476,25.0,ab,202.9817198706295,0.25,0.22,229.9620642,34.8442803
ztfi,58210.34658000013,26326.91674218491,25.0,ab,290.97583824341393,0.25,0.22,229.9620526,34.8442696
ztfi,58587.445179999806,25026.493257310824,25.0,ab,276.60302667234447,0.25,0.22,229.9620629,34.8442586
ztfi,58283.299860000145,18672.393883829503,25.0,ab,206.37492478002855,0.25,0.22,229.9620616,34.8442697
ztfi,58205.42981000012,12033.722711826847,25.0,ab,133.00161912435286,0.25,0.22,229.9620593,34.8442842
ztfi,58583.383400000166,13791.13469023602,25.0,ab,152.42525420339882,0.25,0.22,229.9620504,34.8442589
ztfi,58596.46258000005,21066.869257394144,25.0,ab,232.83964473942174,0.25,0.22,229.9620663,34.8442588
ztfi,58370.17188999988,12246.16199265049,25.0,ab,135.34958483635887,0.25,0.22,229.9620788,34.8442749
ztfi,58558.42218999984,22284.35149270303,25.0,ab,246.29575573922688,0.25,0.22,229.9620554,34.8442786
ztfi,58282.288000000175,15980.854594730941,25.0,ab,176.62693307708753,0.25,0.22,229.9620709,34.8442737
ztfi,58248.36133000022,27441.004182565757,25.0,ab,303.2891877334376,0.25,0.22,229.9620606,34.8443266
ztfi,58208.38895000005,13791.13469023602,25.0,ab,152.42525420339882,0.25,0.22,229.9620746,34.8442779
ztfi,58280.23869000003,13304.544179780927,25.0,ab,147.04725711215224,0.25,0.22,229.9620589,34.844278
ztfi,58586.40481999982,23377.604122746896,25.0,ab,258.37883039449434,0.25,0.22,229.9620531,34.844273
ztfi,58472.53478999995,12201.128470319318,25.0,ab,134.85185595159473,0.25,0.22,229.9620666,34.8442761
ztfi,58543.51128000021,16338.041693006799,25.0,ab,180.57471079630724,0.25,0.22,229.9620552,34.8442814
ztfi,58204.46212999988,28209.7995366343,25.0,ab,311.7862280355132,0.25,0.22,229.9620643,34.8442757
ztfi,58616.23902000021,12122.71792536496,25.0,ab,133.98523057845867,0.25,0.22,229.9620618,34.8442701
ztfi,58210.41454999987,18433.168795057547,25.0,ab,203.73091137671432,0.25,0.22,229.9620646,34.844285
ztfi,58204.4288900001,11978.432778258559,25.0,ab,132.39053219290537,0.25,0.22,229.9620604,34.8442744
ztfi,58281.23700999981,15747.078772898496,25.0,ab,174.043147197986,0.25,0.22,229.962059,34.8442868
ztfi,58327.19223999977,15459.66219386676,25.0,ab,170.86650175834714,0.25,0.22,229.9620769,34.8442782
ztfi,58242.3836099999,12280.046179887906,25.0,ab,135.72408671522132,0.25,0.22,229.962057,34.8442749
ztfi,58582.382389999926,11868.613846449192,25.0,ab,131.17676849808484,0.25,0.22,229.962055,34.8442649
ztfi,58205.49115000013,12764.388088113461,25.0,ab,141.07723133608474,0.25,0.22,229.9620693,34.8442946
ztfi,58597.4709999999,26940.14941063672,25.0,ab,297.7535361975042,0.25,0.22,229.9620716,34.8442717
ztfi,58210.442509999964,16888.846947909202,25.0,ab,186.66243547457515,0.25,0.22,229.9620532,34.8442851
ztfi,58311.249410000164,22677.75191567259,25.0,ab,250.64377791591653,0.25,0.22,229.9620608,34.8442761
ztfi,58298.23136000009,12359.47433444512,25.0,ab,136.60195912537637,0.25,0.22,229.9620558,34.8442765
ztfi,58208.41107999999,13182.567385564074,25.0,ab,145.6991197555805,0.25,0.22,229.9620685,34.8442963
ztfi,58207.43531000009,11956.387999881224,25.0,ab,132.14688429710156,0.25,0.22,229.9620576,34.8442891
ztfi,58205.50895000016,21958.36500973188,25.0,ab,242.69281996564408,0.25,0.22,229.9620522,34.8442714
ztfi,58599.21707999986,14151.419329314303,25.0,ab,156.4072672088963,0.25,0.22,229.9620728,34.8442842
ztfi,58203.38168000011,13995.873225726178,25.0,ab,154.6881081322647,0.25,0.22,229.9620468,34.8442658
ztfi,58211.3640800002,32448.901566053697,25.0,ab,358.63851531582384,0.25,0.22,229.9620624,34.8443322
ztfi,58255.3976400001,13829.29369795946,25.0,ab,152.8470031445148,0.25,0.22,229.9620519,34.8442838
ztfi,58594.236409999896,30227.344800386552,25.0,ab,334.08496244726723,0.25,0.22,229.9620482,34.8442579
ztfi,58284.23661000002,35026.76269138133,25.0,ab,387.13008951582896,0.25,0.22,229.9620554,34.8442727
ztfi,58321.17377000023,22824.43312173506,25.0,ab,252.26495852382993,0.25,0.22,229.9620671,34.8442908
ztfi,58205.44258000003,11303.163247386954,25.0,ab,124.92717749361536,0.25,0.22,229.9620765,34.8442801
ztfi,58210.43531000009,17282.238729497647,25.0,ab,191.01036214319075,0.25,0.22,229.9620443,34.8442833
ztfi,58734.16161999991,12635.720185226552,25.0,ab,139.65514111320837,0.25,0.22,229.9620693,34.8442559
ztfi,58637.252650000155,13765.753865094157,25.0,ab,152.14473495599566,0.25,0.22,229.9620403,34.8442757
ztfi,58643.35332999984,30535.14593940289,25.0,ab,337.48690637084286,0.25,0.22,229.9620662,34.8442553
ztfi,58653.29879999999,11587.773561551261,25.0,ab,128.07280694759476,0.25,0.22,229.9620568,34.8442697
ztfi,58655.27789000003,12257.44632049806,25.0,ab,135.47430383731955,0.25,0.22,229.9620733,34.844267
ztfi,58655.237550000194,12882.495516931349,25.0,ab,142.3826028856514,0.25,0.22,229.9620685,34.8443082
ztfi,58617.38632000005,11748.975549395303,25.0,ab,129.85447716742212,0.25,0.22,229.9620548,34.8442667
ztfi,58633.27282000007,11282.361216489937,25.0,ab,124.69726495061991,0.25,0.22,229.9620709,34.8442784
ztfi,58654.29438999994,11923.396878859676,25.0,ab,131.78225295086978,0.25,0.22,229.9620658,34.8442568
ztfi,58632.34867999982,23593.914430440527,25.0,ab,260.7695802767618,0.25,0.22,229.9620634,34.8442733
ztfi,58619.28292000014,14034.59872921178,25.0,ab,155.11611821595466,0.25,0.22,229.9620579,34.8442713
ztfi,58638.193520000204,20007.83052152393,25.0,ab,221.13471601875963,0.25,0.22,229.9620696,34.8442787
ztfi,58661.217499999795,11857.68748167162,25.0,ab,131.0560058511998,0.25,0.22,229.9620631,34.8442688
ztfi,58654.258919999935,12189.895989248673,25.0,ab,134.72770998239176,0.25,0.22,229.9620701,34.8442695
ztfi,58636.23509000009,12462.35160486514,25.0,ab,137.7390007428892,0.25,0.22,229.9620613,34.844253
ztfi,58636.27944000019,12280.046179887906,25.0,ab,135.72408671522132,0.25,0.22,229.9620541,34.8442612
ztfi,58732.16196999978,24076.868456124495,25.0,ab,266.10738545283283,0.25,0.22,229.962081,34.8442655
ztfi,58734.19847000018,32033.17600852815,25.0,ab,354.04374663231994,0.25,0.22,229.9620559,34.8442731
ztfi,58638.34861000022,12531.411749414156,25.0,ab,138.50228167115537,0.25,0.22,229.9620589,34.8442658
ztfi,58617.42764999997,11178.923907117443,25.0,ab,123.55403355383135,0.25,0.22,229.9620675,34.8442557
ztfi,58616.28197999997,12011.57617937579,25.0,ab,132.75684660096024,0.25,0.22,229.9620609,34.8442649
ztfi,58640.34132000012,17522.658618857076,25.0,ab,193.6675809706676,0.25,0.22,229.9620695,34.8442583
ztfi,58633.21350000007,12450.878639160544,25.0,ab,137.6121968392751,0.25,0.22,229.9620611,34.8442573
ztfi,58733.18324000016,30005.440024430936,25.0,ab,331.6323802164571,0.25,0.22,229.9620526,34.8442764
ztfi,58642.303580000065,34197.944251370944,25.0,ab,377.9696495488051,0.25,0.22,229.9620636,34.8442556
ztfi,58666.23126999987,17029.425618775498,25.0,ab,188.21616837064656,0.25,0.22,229.962069,34.8442742
ztfi,58637.25540000014,13677.288255958494,25.0,ab,151.16697690608635,0.25,0.22,229.9620694,34.8442685
ztfi,58635.21963999979,12336.728297663245,25.0,ab,136.35056063522515,0.25,0.22,229.9620645,34.8442514
ztfi,58733.202359999996,26521.617055078783,25.0,ab,293.1277456355839,0.25,0.22,229.9620484,34.8442694
ztfi,58638.32486000005,13037.670471382155,25.0,ab,144.09765987040487,0.25,0.22,229.9620542,34.8442712
ztfi,58649.20832999982,30450.89066974223,25.0,ab,336.55568271271306,0.25,0.22,229.962057,34.8442611
ztfi,58619.27210000018,14668.982822062875,25.0,ab,162.12759035275283,0.25,0.22,229.9620535,34.8442687
ztfi,58680.17323999992,12000.518202042658,25.0,ab,132.63462931834815,0.25,0.22,229.9620584,34.8442784
ztfi,58640.3238400002,18672.393883829503,25.0,ab,206.37492478002855,0.25,0.22,229.9620756,34.8442656
ztfi,58711.22227999987,12729.167461935602,25.0,ab,140.6879585881241,0.25,0.22,229.9620705,34.8442515
ztfi,58734.17056,15718.098282039173,25.0,ab,173.72284297462872,0.25,0.22,229.9620522,34.8442838
ztfi,58682.20777999982,12280.046179887906,25.0,ab,135.72408671522132,0.25,0.22,229.9620665,34.8442566
ztfi,58728.130510000046,12462.35160486514,25.0,ab,137.7390007428892,0.25,0.22,229.962062,34.8442819
ztfi,58639.21401999984,23637.41608116292,25.0,ab,261.25037829074415,0.25,0.22,229.9620624,34.8442576
ztfi,58649.34524999978,16443.717232149324,25.0,ab,181.74268002281946,0.25,0.22,229.9620732,34.8442514
ztfi,58635.22056999989,12291.361730601675,25.0,ab,135.8491508040536,0.25,0.22,229.9620606,34.8442482
ztfi,58643.333779999986,18281.00216142741,25.0,ab,202.04910358255432,0.25,0.22,229.9620539,34.8442692
ztfi,58641.18648000015,11240.871934697316,25.0,ab,124.23870846009169,0.25,0.22,229.9620703,34.8442467
ztfi,58632.34959000023,23768.402866248784,25.0,ab,262.69809774693465,0.25,0.22,229.9620651,34.8442779
ztfi,58682.172259999905,12870.635762533311,25.0,ab,142.25152403539622,0.25,0.22,229.9620674,34.8442649
ztfi,58619.2820100002,13982.988484658401,25.0,ab,154.54570071063378,0.25,0.22,229.9620582,34.8442852
ztfi,58633.23375000013,11598.451211901669,25.0,ab,128.1908207010322,0.25,0.22,229.962061,34.8442796
ztfi,58732.14019000018,28418.424680635944,25.0,ab,314.0920383493075,0.25,0.22,229.9620839,34.8442557
ztfi,58660.1936499998,11025.543321022227,25.0,ab,121.85880866113403,0.25,0.22,229.9620534,34.8442543
ztfi,58733.15034000017,36008.08291734827,25.0,ab,397.9760415174324,0.25,0.22,229.962065,34.8442439
ztfi,58617.416319999844,10844.261957670735,25.0,ab,119.8552129808777,0.25,0.22,229.9620626,34.8442725
ztfi,58668.20689000003,33759.810485542585,25.0,ab,373.12721619350174,0.25,0.22,229.9620671,34.8442573
ztfi,58616.282889999915,11978.432778258559,25.0,ab,132.39053219290537,0.25,0.22,229.9620703,34.8442683
ztfi,58638.323929999955,13243.415351946644,25.0,ab,146.37163633611897,0.25,0.22,229.9620658,34.8442648
ztfi,58653.28191999998,12122.71792536496,25.0,ab,133.98523057845867,0.25,0.22,229.9620817,34.844253
ztfi,58732.1688000001,23507.151159382975,25.0,ab,259.81063716268807,0.25,0.22,229.9620674,34.8442552
ztfi,58642.17792999977,12268.741046383406,25.0,ab,135.59913776164126,0.25,0.22,229.9620784,34.8442835
ztfi,58662.21505999984,11956.387999881224,25.0,ab,132.14688429710156,0.25,0.22,229.962057,34.8442837
ztfi,58653.27273999993,12600.854590882367,25.0,ab,139.2697923221022,0.25,0.22,229.9620422,34.8442679
ztfi,58654.24703999981,12291.361730601675,25.0,ab,135.8491508040536,0.25,0.22,229.9620635,34.8442728
ztfi,58628.21963000018,16069.412530128788,25.0,ab,177.60571155456128,0.25,0.22,229.9620532,34.8442657
ztfi,58643.20946000004,12078.138351067797,25.0,ab,133.4925189128018,0.25,0.22,229.9620595,34.8442512
ztfi,58666.20956999995,18382.306368835314,25.0,ab,203.1687590650692,0.25,0.22,229.9620721,34.8442802
ztfi,58632.19305999996,11056.050150387051,25.0,ab,122.19598260115544,0.25,0.22,229.9620578,34.8442727
ztfi,58653.27180999983,12257.44632049806,25.0,ab,135.47430383731955,0.25,0.22,229.9620679,34.8442607
ztfi,58704.160879999865,25538.771357793248,25.0,ab,282.2649335018202,0.25,0.22,229.9620623,34.8442629
ztfi,58635.43526999978,33082.62788556975,25.0,ab,365.6427174730262,0.25,0.22,229.9620579,34.8442734
ztfi,58680.19436000008,12089.267852132994,25.0,ab,133.61552670491778,0.25,0.22,229.9620685,34.8442657
ztfi,58655.256310000084,12450.878639160544,25.0,ab,137.6121968392751,0.25,0.22,229.9620713,34.8442951
ztfi,58682.214060000144,12111.557629827348,25.0,ab,133.8618824332542,0.25,0.22,229.9620693,34.8442467
