ID,RA,Dec,Field_Type
664,2.2068669796,-48.2010612488,WFD
665,285.793121338,-48.2010498047,WFDNE
666,74.2068634033,-48.2010498047,WFD
667,209.387237549,-48.075340271,GPWFD
668,150.612762451,-48.075340271,WFD
669,222.612731934,-48.0753288269,GPWFDNE
670,137.387268066,-48.0753288269,WFD
671,294.612792969,-48.0753173828,WFDNESE
672,65.3872070312,-48.0753173828,WFDSE
673,353.387268066,-48.0752906799,WFDNE
674,6.61272382736,-48.0752906799,WFD
675,281.387268066,-48.0752677917,WFD
676,78.6127243042,-48.0752677917,WFD
677,243.612976074,-48.0666465759,GPWFD
678,116.387023926,-48.0666465759,WFD
679,260.387023926,-48.0666275024,GPWFDNE
680,99.6129760742,-48.0666275024,WFD
681,188.386978149,-48.066619873,WFDNE
682,171.613021851,-48.066619873,WFD
683,332.386932373,-48.0666122437,WFD
684,27.613067627,-48.0666122437,WFD
685,315.613006592,-48.0666007996,WFD
686,44.3870010376,-48.0666007996,WFD
687,298.995422363,-47.8192558289,WFD
688,61.0045623779,-47.8192558289,WFDNE
689,205.004608154,-47.8192481995,GPWFD
690,154.995391846,-47.8192481995,WFDNE
691,349.004577637,-47.8192443848,WFD
692,10.9954090118,-47.8192443848,WFD
693,277.004577637,-47.8192443848,WFD
694,82.9954299927,-47.8192443848,WFD
695,226.995422363,-47.8192253113,WFDNE
696,133.004577637,-47.8192253113,WFD
697,303.340698242,-47.4244766235,WFD
698,56.6593170166,-47.4244766235,WFD
699,200.659317017,-47.4244728088,WFD
700,159.340682983,-47.4244728088,WFD
701,272.659362793,-47.4244613647,WFD
702,87.3406448364,-47.4244613647,WFD
703,231.340713501,-47.4244499207,WFD
704,128.659286499,-47.4244499207,WFD
705,344.659301758,-47.4244422913,WFD
706,15.3406991959,-47.4244422913,WFD
707,184.11265564,-46.9632415771,WFD
708,175.88734436,-46.9632415771,WFD
709,256.112701416,-46.9631881714,GP
710,103.887298584,-46.9631881714,WFD
711,247.887420654,-46.9631652832,GP
712,112.112586975,-46.9631652832,WFD
713,319.887390137,-46.9631576538,WFD
714,40.112613678,-46.9631576538,WFD
715,328.112609863,-46.9631500244,WFD
716,31.8873806,-46.9631500244,WFD
717,340.3644104,-46.8794555664,WFD
718,19.6355953217,-46.8794555664,WFD
719,307.635559082,-46.8794517517,WFDNESE
720,52.3644256592,-46.8794517517,GPWFDSE
721,91.6355209351,-46.8794517517,WFD
722,268.3644104,-46.879447937,WFD
723,196.3644104,-46.8794441223,WFD
724,163.6355896,-46.8794441223,WFD
725,235.635559082,-46.8794441223,GPSE
726,124.364448547,-46.8794441223,WFDSE
727,192.132781982,-46.1698570251,WFD
728,167.867218018,-46.1698570251,WFDNE
729,336.132751465,-46.1698112488,WFD
730,23.8672618866,-46.1698112488,WFD
731,239.867279053,-46.1697998047,GPWFDNE
732,120.132728577,-46.1697998047,WFD
733,264.132781982,-46.1697769165,GPWFD
734,95.8672103882,-46.1697769165,WFD
735,311.867218018,-46.1697731018,WFDNE
736,48.1327781677,-46.1697731018,WFD
737,252.000030518,-45.6499290466,GPWFD
738,107.999969482,-45.6499290466,WFD
739,324.0,-45.6499023438,WFDSE
740,36.0000038147,-45.6499023438,WFDSE
741,180.0,-45.6499023438,WFD
742,216.000045776,-45.5245552063,GPWFDNE
743,143.999954224,-45.5245552063,GPWFDNE
744,0.0,-45.5245056152,DDGPWFDNE
745,288.000030518,-45.5244979858,GPWFDNE
746,71.999961853,-45.5244979858,GPWFDNE
747,292.138061523,-45.4695663452,WFDNESE
748,67.861946106,-45.4695663452,WFDSE
749,211.862045288,-45.4695663452,WFD
750,148.137954712,-45.4695663452,GPWFD
751,355.862030029,-45.4695587158,GPWFD
752,4.13798189163,-45.4695587158,GPWFD
753,283.861938477,-45.4695472717,WFD
754,76.138053894,-45.4695472717,WFD
755,220.137985229,-45.4695472717,WFDSE
756,139.862014771,-45.4695472717,WFDSE
757,207.736618042,-45.302822113,WFDSE
758,152.263381958,-45.302822113,WFDSE
759,224.263442993,-45.3028068542,WFDSE
760,135.736557007,-45.3028068542,WFDSE
761,279.736541748,-45.3027915955,WFDNE
762,80.2634506226,-45.3027915955,WFD
763,351.736572266,-45.3027877808,WFD
764,8.26341438293,-45.3027877808,GPWFD
765,296.263397217,-45.3027877808,WFDSE
766,63.7365913391,-45.3027877808,WFDSE
767,187.979217529,-45.2779464722,GPWFD
768,172.020782471,-45.2779464722,GPWFD
769,259.979309082,-45.2779083252,GPWFD
770,100.020690918,-45.2779083252,WFD
771,331.979278564,-45.2779045105,GPWFD
772,28.0207157135,-45.2779045105,GPWFD
773,316.020751953,-45.2778968811,GPWFDNE
774,43.9792442322,-45.2778968811,WFD
775,244.020751953,-45.2778968811,GPWFD
776,115.979248047,-45.2778968811,GPWFD
777,300.365020752,-45.0191345215,WFD
778,59.6349945068,-45.0191345215,WFD
779,203.635025024,-45.0191268921,WFD
780,156.364974976,-45.0191268921,WFD
781,275.635070801,-45.0191268921,WFD
782,84.3649368286,-45.0191268921,WFD
783,347.635040283,-45.0191230774,WFD
784,12.3649663925,-45.0191230774,WFD
785,228.365005493,-45.0190811157,GPWFD
786,131.634994507,-45.0190811157,WFD
787,271.566711426,-44.6103668213,WFD
788,88.4332809448,-44.6103668213,WFD
789,199.566619873,-44.6103630066,WFD
790,160.433380127,-44.6103630066,WFD
791,232.433319092,-44.6103134155,WFD
792,127.566688538,-44.6103134155,WFD
793,304.433288574,-44.6103134155,WFD
794,55.5667037964,-44.6103134155,WFD
795,343.566680908,-44.6102752686,WFDNE
796,16.4333114624,-44.6102752686,WFD
797,183.924575806,-44.1828956604,WFD
798,176.075424194,-44.1828956604,WFD
799,320.075378418,-44.1828422546,WFD
800,39.9246139526,-44.1828422546,WFDNE
801,255.924636841,-44.1828269958,GP
802,104.075370789,-44.1828269958,WFD
803,327.924560547,-44.1828155518,WFD
804,32.0754470825,-44.1828155518,WFD
805,248.075439453,-44.1828117371,GPWFD
806,111.924552917,-44.1828117371,WFD
807,195.538238525,-44.0648574829,WFD
808,164.461761475,-44.0648574829,WFD
809,339.53817749,-44.0648536682,WFD
810,20.4618225098,-44.0648536682,WFD
811,236.461837769,-44.0648422241,WFD
812,123.538154602,-44.0648422241,WFD
813,267.538208008,-44.0648422241,GPWFD
814,92.4617843628,-44.0648422241,WFD
815,308.461791992,-44.0648269653,GPWFD
816,51.5382041931,-44.0648269653,WFD
817,335.555175781,-43.3665275574,WFD
818,24.4448356628,-43.3665275574,GPWFD
819,240.444854736,-43.3665237427,GPSE
820,119.555145264,-43.3665237427,WFDSE
821,191.555206299,-43.366519928,WFDSE
822,168.444793701,-43.366519928,WFDSE
823,263.555145264,-43.3665161133,GPWFDSE
824,96.4448699951,-43.3665161133,WFDSE
825,312.444824219,-43.3664627075,WFDSE
826,47.5551643372,-43.3664627075,WFDSE
827,323.999969482,-42.8712310791,WFD
828,36.0000190735,-42.8712310791,WFD
829,252.0,-42.871219635,GPWFD
830,108.000007629,-42.871219635,WFD
831,180.0,-42.8712158203,WFD
832,214.046920776,-42.788646698,WFD
833,145.953079224,-42.788646698,WFD
834,217.95300293,-42.7886276245,WFD
835,142.04699707,-42.7886276245,WFD
836,289.953094482,-42.7886238098,WFD
837,70.046913147,-42.7886238098,WFD
838,286.046905518,-42.788608551,WFD
839,73.953086853,-42.788608551,WFD
840,358.046905518,-42.7885742188,WFD
841,1.95308601856,-42.7885742188,WFD
842,210.146759033,-42.6898002625,WFDNE
843,149.853240967,-42.6898002625,GPWFD
844,221.853347778,-42.6897544861,GPWFD
845,138.146652222,-42.6897544861,WFDNE
846,282.146697998,-42.6897392273,GPWFD
847,77.8532943726,-42.6897392273,GPWFDNE
848,293.853302002,-42.6897392273,WFDNE
849,66.1466827393,-42.6897392273,WFDNE
850,354.146728516,-42.6897277832,GPWFD
851,5.8532781601,-42.6897277832,WFDNE
852,244.375228882,-42.4928359985,GPWFDNESE
853,115.624771118,-42.4928359985,WFDNESE
854,316.375244141,-42.4928283691,GPWFDSE
855,43.6247634888,-42.4928283691,GPWFDNESE
856,259.624816895,-42.4928207397,GPWFDNESE
857,100.375190735,-42.4928207397,WFDNESE
858,187.624786377,-42.492805481,GPWFDNESE
859,172.375213623,-42.492805481,WFDNESE
860,331.624786377,-42.4927482605,GPWFDSE
861,28.375207901,-42.4927482605,WFDNESE
862,350.263549805,-42.4898910522,WFDSE
863,9.7364616394,-42.4898910522,GPWFDNESE
864,225.736465454,-42.4898872375,GPWFDNESE
865,134.263534546,-42.4898872375,GPWFDNESE
866,206.263504028,-42.4898834229,GPWFDSE
867,153.736495972,-42.4898834229,WFDNESE
868,278.26348877,-42.4898681641,GPWFDNESE
869,81.7364959717,-42.4898681641,WFDNESE
870,297.73651123,-42.4898300171,WFDNESE
871,62.2634925842,-42.4898300171,GPWFDNESE
872,58.4065093994,-42.1845855713,WFD
873,274.406555176,-42.1845703125,GPWFDNE
874,85.593460083,-42.1845703125,WFD
875,229.593444824,-42.1845626831,GPWFD
876,130.406555176,-42.1845626831,WFD
877,202.406555176,-42.1845626831,WFD
878,157.593444824,-42.1845626831,WFD
879,346.406524658,-42.1845588684,WFD
880,13.5934820175,-42.1845588684,WFD
881,301.593444824,-42.184551239,WFD
882,342.581817627,-41.7673988342,WFD
883,17.4181919098,-41.7673988342,GPWFD
884,305.418212891,-41.7673873901,WFD
885,54.5817985535,-41.7673873901,WFD
886,233.418228149,-41.7673873901,WFD
887,126.58177948,-41.7673873901,WFD
888,270.581756592,-41.7673797607,WFD
889,89.4182434082,-41.7673797607,WFD
890,198.581802368,-41.7673683167,WFD
891,161.418197632,-41.7673683167,WFD
892,248.237747192,-41.413608551,GPSE
893,111.762252808,-41.413608551,WFDSE
894,255.762191772,-41.4136009216,GP
895,104.237808228,-41.4136009216,WFD
896,183.76222229,-41.4136009216,WFD
897,176.23777771,-41.4136009216,WFD
898,320.237792969,-41.4135932922,WFDSE
899,39.7622184753,-41.4135932922,WFDSE
900,327.762237549,-41.4135437012,WFD
901,32.2377471924,-41.4135437012,WFD
902,266.791656494,-41.2282447815,GP
903,93.2083358765,-41.2282447815,WFD
904,194.791717529,-41.2282371521,WFD
905,165.208282471,-41.2282371521,WFD
906,338.791687012,-41.2282333374,WFD
907,21.2083148956,-41.2282333374,WFD
908,309.208343506,-41.228225708,WFD
909,50.7916564941,-41.228225708,WFD
910,237.208297729,-41.2282218933,WFD
911,122.791702271,-41.2282218933,WFD
912,312.965148926,-40.5505943298,WFD
913,47.0348510742,-40.5505943298,WFD
914,240.965148926,-40.5505867004,WFD
915,119.034843445,-40.5505867004,WFD
916,191.034805298,-40.5505714417,WFD
917,168.965194702,-40.5505714417,WFD
918,263.034820557,-40.550567627,GP
919,96.9651870728,-40.550567627,WFD
920,335.034881592,-40.5505485535,WFD
921,24.9651165009,-40.5505485535,WFD
922,251.999984741,-40.1036949158,GP
923,108.000007629,-40.1036949158,WFD
924,324.0,-40.1036911011,WFD
925,35.9999847412,-40.1036911011,WFD
926,180.0,-40.1036911011,WFD
927,0.0,-40.0516777039,WFD
928,216.000045776,-40.0516777039,WFD
929,143.999954224,-40.0516777039,WFD
930,288.000030518,-40.0516548157,WFD
931,71.9999694824,-40.0516548157,WFD
932,291.709136963,-40.0062255859,WFD
933,68.2908782959,-40.0062255859,WFD
934,212.290939331,-40.0061836243,WFD
935,147.709060669,-40.0061836243,WFD
936,219.709121704,-40.0061721802,WFD
937,140.290878296,-40.0061721802,WFD
938,284.290893555,-40.0061721802,WFD
939,75.7091140747,-40.0061721802,WFD
940,356.290863037,-40.0061569214,WFD
941,3.7091319561,-40.0061569214,WFD
942,223.406539917,-39.8691978455,WFD
943,136.593460083,-39.8691978455,WFDNE
944,208.593460083,-39.8691749573,WFDNE
945,151.406539917,-39.8691749573,WFD
946,295.406494141,-39.8691673279,WFD
947,64.5934906006,-39.8691673279,WFD
948,280.593505859,-39.8691329956,WFDNE
949,79.40650177,-39.8691329956,WFD
950,352.593444824,-39.8691177368,WFD
951,7.4065489769,-39.8691177368,GPWFDNE
952,316.690795898,-39.706943512,WFDSE
953,43.3091926575,-39.706943512,WFDSE
954,244.690765381,-39.7069320679,GPWFDSE
955,115.30922699,-39.7069320679,WFDSE
956,259.309204102,-39.7069320679,GPWFDSE
957,100.690788269,-39.7069320679,WFDSE
958,187.309188843,-39.7069282532,WFDSE
959,172.690811157,-39.7069282532,WFDSE
960,331.309234619,-39.7069206238,WFDSE
961,28.6907596588,-39.7069206238,WFDSE
962,299.081695557,-39.6391334534,GPWFDNE
963,60.9183044434,-39.6391334534,WFDNE
964,204.918273926,-39.639125824,WFDNE
965,155.081726074,-39.639125824,WFDNE
966,348.918273926,-39.6391220093,WFDNE
967,11.0817346573,-39.6391220093,WFDNE
968,276.918243408,-39.6391220093,GPWFD
969,83.0817642212,-39.6391220093,WFDNE
970,227.081726074,-39.6391181946,WFDNE
971,132.918273926,-39.6391181946,WFDNE
972,273.273406982,-39.3137207031,DDWFDNE
973,86.726600647,-39.3137207031,WFDNE
974,302.726593018,-39.3137168884,GPWFDNE
975,57.2733917236,-39.3137168884,GPWFDNE
976,201.2734375,-39.3137168884,WFDNE
977,158.7265625,-39.3137168884,GPWFDNE
978,345.273406982,-39.3137054443,WFDNE
979,14.7265930176,-39.3137054443,GPWFDNE
980,230.726577759,-39.3136940002,GPWFDNE
981,129.273422241,-39.3136940002,DDGPWFDNE
982,341.663574219,-38.8892593384,WFD
983,18.3364143372,-38.8892593384,GPWFD
984,306.336456299,-38.8892402649,WFD
985,53.6635513306,-38.8892402649,WFD
986,197.663574219,-38.8892402649,WFD
987,162.336425781,-38.8892402649,GPWFD
988,234.336425781,-38.8892364502,WFD
989,125.663574219,-38.8892364502,WFD
990,269.663604736,-38.8892326355,GPWFD
991,90.3364028931,-38.8892326355,WFD
992,183.620361328,-38.6541557312,WFD
993,176.379638672,-38.6541557312,WFD
994,248.379699707,-38.6541481018,GPWFD
995,111.620300293,-38.6541481018,WFD
996,255.620269775,-38.6540985107,GPWFD
997,104.379730225,-38.6540985107,WFD
998,320.379638672,-38.654083252,WFD
999,39.6203536987,-38.654083252,WFD
1000,327.620330811,-38.6540641785,WFD
1001,32.3796577454,-38.6540641785,WFD
1002,194.08895874,-38.3590927124,WFD
1003,165.91104126,-38.3590927124,WFD
1004,237.911056519,-38.3590354919,WFD
1005,122.088935852,-38.3590354919,WFD
1006,266.08895874,-38.3590316772,GPWFD
1007,93.9110336304,-38.3590316772,WFD
1008,338.08895874,-38.3590087891,WFD
1009,21.9110431671,-38.3590087891,WFD
1010,309.911071777,-38.3590087891,WFD
1011,50.0889358521,-38.3590087891,WFD
1012,190.543746948,-37.7092170715,WFD
1013,169.456253052,-37.7092170715,WFD
1014,241.456253052,-37.7092018127,WFD
1015,118.543739319,-37.7092018127,WFD
1016,313.456207275,-37.709197998,WFD
1017,46.5437850952,-37.709197998,WFD
1018,334.543731689,-37.7091941833,WFD
1019,25.4562549591,-37.7091941833,WFD
1020,262.543792725,-37.7091903687,GP
1021,97.456199646,-37.7091903687,WFD
1022,252.000015259,-37.3454360962,GP
1023,107.999984741,-37.3454360962,WFD
1024,180.0,-37.3454246521,WFD
1025,324.000030518,-37.3454208374,WFD
1026,35.9999847412,-37.3454208374,WFD
1027,217.774871826,-37.2726097107,WFD
1028,142.225128174,-37.2726097107,WFD
1029,214.225143433,-37.2726020813,WFD
1030,145.774856567,-37.2726020813,WFD
1031,358.225189209,-37.2725830078,WFD
1032,1.77481997013,-37.2725830078,WFD
1033,289.774871826,-37.2725830078,WFD
1034,70.2251281738,-37.2725830078,WFD
1035,286.225189209,-37.2725448608,WFD
1036,73.7748031616,-37.2725448608,WFD
1037,210.681472778,-37.1857452393,WFD
1038,149.318527222,-37.1857452393,WFDNE
1039,221.318496704,-37.1857261658,WFDNE
1040,138.681503296,-37.1857261658,WFD
1041,282.681549072,-37.1856842041,GPWFDNE
1042,77.3184509277,-37.1856842041,WFD
1043,354.681488037,-37.1856842041,WFDNE
1044,5.31849908829,-37.1856842041,WFD
1045,293.318511963,-37.1856765747,WFDNE
1046,66.6814880371,-37.1856765747,WFD
1047,224.844589233,-37.0118408203,WFD
1048,135.155410767,-37.0118408203,WFD
1049,296.84463501,-37.0118370056,WFD
1050,63.1553573608,-37.0118370056,WFD
1051,207.155410767,-37.0118293762,WFD
1052,152.844589233,-37.0118293762,WFD
1053,279.155456543,-37.0118141174,WFD
1054,80.8445587158,-37.0118141174,WFD
1055,351.155426025,-37.0117607117,WFD
1056,8.84458065033,-37.0117607117,WFD
1057,244.984161377,-36.9100914001,WFD
1058,115.015846252,-36.9100914001,WFD
1059,187.015869141,-36.9100875854,WFD
1060,172.984130859,-36.9100875854,WFD
1061,331.015869141,-36.9100799561,WFD
1062,28.9841346741,-36.9100799561,WFD
1063,259.015899658,-36.910030365,GPWFD
1064,100.984092712,-36.910030365,WFD
1065,316.984100342,-36.9100265503,WFD
1066,43.0158958435,-36.9100265503,WFD
1067,275.656921387,-36.7508201599,WFD
1068,84.3430786133,-36.7508201599,WFD
1069,300.343139648,-36.7508201599,WFD
1070,59.656867981,-36.7508201599,WFD
1071,228.343063354,-36.7508087158,WFD
1072,131.656936646,-36.7508087158,WFD
1073,347.656860352,-36.7507972717,WFD
1074,12.343132019,-36.7507972717,WFD
1075,203.656890869,-36.750793457,WFD
1076,156.343109131,-36.750793457,WFD
1077,200.193710327,-36.4026412964,WFD
1078,159.806289673,-36.4026412964,WFDNE
1079,272.193725586,-36.4025802612,GPWFD
1080,87.8062744141,-36.4025802612,WFDNE
1081,303.806243896,-36.4025802612,GPWFD
1082,56.1937408447,-36.4025802612,WFDNE
1083,231.806289673,-36.4025764465,WFD
1084,128.193710327,-36.4025764465,WFDNE
1085,344.193756104,-36.4025611877,WFDNE
1086,15.8062505722,-36.4025611877,WFDNE
1087,340.7706604,-35.9668502808,WFD
1088,19.229352951,-35.9668502808,WFD
1089,235.229309082,-35.9668464661,WFD
1090,124.770690918,-35.9668464661,WFD
1091,196.770645142,-35.9668426514,WFD
1092,163.229354858,-35.9668426514,WFD
1093,307.229278564,-35.9668426514,WFD
1094,52.7707176208,-35.9668426514,WFD
1095,268.770690918,-35.966835022,GP
1096,91.2293243408,-35.966835022,WFD
1097,255.493850708,-35.9013214111,GPWFDNE
1098,104.506149292,-35.9013214111,WFD
1099,183.493835449,-35.9013061523,WFD
1100,176.506164551,-35.9013061523,WFD
1101,248.506195068,-35.9013023376,GPWFD
1102,111.493804932,-35.9013023376,WFD
1103,327.493804932,-35.901260376,WFD
1104,32.5062065125,-35.901260376,WFD
1105,320.506195068,-35.9012489319,WFD
1106,39.4937934875,-35.9012489319,WFD
1107,193.38861084,-35.4416809082,WFD
1108,166.61138916,-35.4416809082,WFD
1109,265.38861084,-35.4416770935,GP
1110,94.6113891602,-35.4416770935,WFD
1111,238.611434937,-35.4416732788,WFD
1112,121.388557434,-35.4416732788,WFD
1113,337.388580322,-35.441619873,WFD
1114,22.6114311218,-35.441619873,WFD
1115,310.61138916,-35.441619873,WFD
1116,49.3886146545,-35.441619873,WFD
1117,262.042205811,-34.8200531006,GP
1118,97.9577789307,-34.8200531006,WFD
1119,190.042282104,-34.8200073242,WFD
1120,169.957717896,-34.8200073242,WFD
1121,241.957748413,-34.8200035095,WFD
1122,118.042259216,-34.8200035095,WFD
1123,334.042297363,-34.8200035095,WFD
1124,25.9577178955,-34.8200035095,WFD
1125,313.957763672,-34.8200035095,WFD
1126,46.0422401428,-34.8200035095,WFD
1127,180.0,-34.5918693542,WFD
1128,252.0,-34.5918693542,GP
1129,107.999992371,-34.5918693542,WFD
1130,324.0,-34.5918083191,WFD
1131,35.9999923706,-34.5918083191,WFD
1132,287.999969482,-34.5031280518,WFD
1133,72.0000228882,-34.5031280518,WFD
1134,0.0,-34.5031242371,WFD
1135,216.0,-34.5031204224,WFD
1136,144.0,-34.5031204224,WFD
1137,212.581710815,-34.4604377747,WFD
1138,147.418289185,-34.4604377747,WFD
1139,219.418319702,-34.4604225159,WFD
1140,140.581680298,-34.4604225159,WFD
1141,284.581787109,-34.4603805542,WFD
1142,75.4182052612,-34.4603805542,WFD
1143,291.418273926,-34.4603691101,WFD
1144,68.581741333,-34.4603691101,WFD
1145,356.581695557,-34.4603614807,WFDNE
1146,3.41829705238,-34.4603614807,WFD
1147,209.17527771,-34.3325233459,WFD
1148,150.82472229,-34.3325233459,WFD
1149,281.175262451,-34.3325157166,WFD
1150,78.82472229,-34.3325157166,WFD
1151,222.824661255,-34.3325119019,WFD
1152,137.175338745,-34.3325119019,WFD
1153,294.824707031,-34.3324623108,WFD
1154,65.1752853394,-34.3324623108,WFD
1155,353.175292969,-34.3324546814,WFD
1156,6.82469987869,-34.3324546814,WFD
1157,205.7915802,-34.1202125549,WFD
1158,154.2084198,-34.1202125549,WFD
1159,349.791534424,-34.1202087402,WFD
1160,277.791564941,-34.1201934814,WFD
1161,82.208442688,-34.1201934814,WFD
1162,226.208480835,-34.1201591492,WFD
1163,133.791519165,-34.1201591492,WFD
1164,298.208435059,-34.1201400757,WFDNE
1165,61.7915496826,-34.1201400757,WFD
1166,10.2084388733,-34.1201286316,WFD
1167,330.715393066,-34.0791091919,WFD
1168,29.2846012115,-34.0791091919,WFDNE
1169,186.715438843,-34.0791091919,WFDNE
1170,173.284561157,-34.0791091919,GPWFD
1171,245.284576416,-34.0791091919,WFDNE
1172,114.715415955,-34.0791091919,WFDNE
1173,258.715393066,-34.0791091919,GPNE
1174,101.284606934,-34.0791091919,WFD
1175,317.284576416,-34.0790863037,WFD
1176,42.7154273987,-34.0790863037,WFD
1177,301.560241699,-33.8247261047,WFDNE
1178,58.4397621155,-33.8247261047,WFD
1179,229.560241699,-33.8247108459,WFDNE
1180,130.439758301,-33.8247108459,WFD
1181,346.439819336,-33.8247032166,WFD
1182,13.5601902008,-33.8247032166,WFD
1183,202.439743042,-33.8247032166,WFD
1184,157.560256958,-33.8247032166,WFD
1185,274.439788818,-33.8246994019,GP
1186,85.560218811,-33.8246994019,WFD
1187,304.872802734,-33.4480018616,WFD
1188,55.1271858215,-33.4480018616,WFD
1189,271.127197266,-33.4480018616,GPWFD
1190,88.8728103638,-33.4480018616,GPWFD
1191,199.127166748,-33.4479522705,WFD
1192,160.872833252,-33.4479522705,WFD
1193,232.87286377,-33.4479408264,WFD
1194,127.12714386,-33.4479408264,WFD
1195,343.127197266,-33.447933197,WFD
1196,16.8727912903,-33.447933197,WFD
1197,327.373657227,-33.1466026306,WFD
1198,32.6263427734,-33.1466026306,WFDNE
1199,183.373626709,-33.1466026306,WFDNE
1200,176.626373291,-33.1466026306,WFD
1201,320.626342773,-33.1465988159,WFD
1202,39.373664856,-33.1465988159,WFD
1203,255.373641968,-33.1465873718,GPWFD
1204,104.626358032,-33.1465873718,GPWFD
1205,248.62638855,-33.1465835571,WFD
1206,111.37361145,-33.1465835571,WFDNE
1207,236.141159058,-32.9920845032,GPWFDNE
1208,123.858840942,-32.9920845032,GPWFDNE
1209,195.85887146,-32.9920845032,GPWFDNE
1210,164.14112854,-32.9920845032,GPWFDNE
1211,267.858917236,-32.9920043945,GPWFDNE
1212,92.1410980225,-32.9920043945,GPWFDNE
1213,308.141174316,-32.9920005798,GPWFDNE
1214,51.8588218689,-32.9920005798,GPWFDNE
1215,339.858856201,-32.9920005798,GPWFDNE
1216,20.1411457062,-32.9920005798,GPWFDNE
1217,192.637741089,-32.4591445923,WFD
1218,167.362258911,-32.4591445923,WFD
1219,264.63772583,-32.4591331482,GPWFD
1220,95.3622665405,-32.4591331482,WFD
1221,239.362228394,-32.4591293335,WFD
1222,120.637771606,-32.4591293335,WFD
1223,336.637756348,-32.4591255188,WFD
1224,23.3622398376,-32.4591255188,WFD
1225,311.362243652,-32.4590873718,WFD
1226,48.6377449036,-32.4590873718,WFD
1227,189.464294434,-31.8504104614,WFD
1228,170.535705566,-31.8504104614,WFD
1229,333.464263916,-31.8504085541,WFD
1230,26.5357303619,-31.8504085541,WFD
1231,314.535736084,-31.85039711,WFD
1232,45.4642753601,-31.85039711,WFD
1233,261.464294434,-31.8503952026,GP
1234,98.5357055664,-31.8503952026,WFD
1235,242.535705566,-31.8503856659,WFD
1236,117.464294434,-31.8503856659,WFD
1237,180.0,-31.8299541473,WFD
1238,324.000030518,-31.8299503326,WFD
1239,35.9999656677,-31.8299503326,WFD
1240,252.000015259,-31.8299484253,GP
1241,107.999992371,-31.8299484253,WFD
1242,286.342468262,-31.7067680359,WFD
1243,73.6575317383,-31.7067680359,WFD
1244,289.657623291,-31.7067623138,WFD
1245,70.342376709,-31.7067623138,WFDNE
1246,358.342407227,-31.7067623138,WFD
1247,1.65758502483,-31.7067623138,WFD
1248,214.342453003,-31.7067565918,WFD
1249,145.657546997,-31.7067565918,WFDNE
1250,217.657592773,-31.7067432404,WFDNE
1251,142.342407227,-31.7067432404,WFD
1252,220.967010498,-31.6211872101,WFD
1253,139.032989502,-31.6211872101,GPWFD
1254,283.032989502,-31.6211452484,WFD
1255,76.967010498,-31.6211452484,WFD
1256,292.967010498,-31.6211433411,WFD
1257,67.0330047607,-31.6211433411,WFD
1258,211.032974243,-31.6211414337,WFD
1259,148.967025757,-31.6211414337,WFD
1260,355.032958984,-31.6211261749,WFD
1261,4.96703577042,-31.6211261749,WFD
1262,207.739990234,-31.450925827,WFD
1263,152.260009766,-31.450925827,WFDNE
1264,224.260025024,-31.4509239197,WFDNE
1265,135.739974976,-31.4509239197,WFD
1266,351.740020752,-31.4509143829,WFD
1267,8.25999069214,-31.4509143829,WFD
1268,296.260040283,-31.4509124756,WFDNE
1269,63.7399673462,-31.4509124756,WFDNE
1270,279.739990234,-31.4509124756,WFD
1271,80.260017395,-31.4509124756,WFDNE
1272,227.52696228,-31.1978034973,WFD
1273,132.47303772,-31.1978034973,WFD
1274,276.473022461,-31.1977958679,GP
1275,83.5269775391,-31.1977958679,WFD
1276,299.526977539,-31.1977901459,WFD
1277,60.4730072021,-31.1977901459,WFD
1278,348.473022461,-31.1977806091,WFD
1279,11.5269851685,-31.1977806091,WFD
1280,204.47303772,-31.197769165,WFD
1281,155.52696228,-31.197769165,WFD
1282,186.333572388,-31.1618862152,WFDNE
1283,173.666427612,-31.1618862152,WFD
1284,258.333557129,-31.1618404388,GP
1285,101.666435242,-31.1618404388,WFDNE
1286,317.666381836,-31.1618347168,WFD
1287,42.3336105347,-31.1618347168,WFD
1288,330.333557129,-31.1618328094,WFD
1289,29.6664390564,-31.1618328094,WFDNE
1290,245.666412354,-31.161813736,WFD
1291,114.333595276,-31.161813736,WFDNE
1292,273.239471436,-30.8641986847,GP
1293,86.7605133057,-30.8641986847,WFD
1294,230.760467529,-30.8641872406,WFDNE
1295,129.239532471,-30.8641872406,WFD
1296,302.760498047,-30.8641414642,WFD
1297,57.2395133972,-30.8641414642,WFD
1298,345.239501953,-30.8641281128,WFD
1299,14.7605018616,-30.8641281128,WFD
1300,201.239486694,-30.8641262054,WFD
1301,158.760513306,-30.8641262054,WFD
1302,233.95526123,-30.4527740479,WFDSE
1303,126.04473877,-30.4527740479,WFDSE
1304,270.044799805,-30.4527721405,GPWFDSE
1305,89.9552001953,-30.4527721405,WFDSE
1306,342.04473877,-30.4527072906,WFDSE
1307,17.9552497864,-30.4527072906,WFDSE
1308,305.955230713,-30.4527053833,WFDNE
1309,54.0447616577,-30.4527053833,GPWFD
1310,198.044769287,-30.4527015686,WFDSE
1311,161.955230713,-30.4527015686,WFDSE
1312,320.782043457,-30.3529338837,WFD
1313,39.2179641724,-30.3529338837,WFDNE
1314,255.217956543,-30.3529319763,GP
1315,104.782035828,-30.3529319763,WFD
1316,248.782089233,-30.3529205322,WFDNE
