,name,ra,dec,amaj,amin,phi
740,4FGL J0526.2-4830 ,81.5714,-48.5151,0.0196,0.0193,89.74
741,4FGL J0526.3+2246 ,81.5908,22.7778,0.0477,0.037,25.87
742,4FGL J0526.7-1519 ,81.6917,-15.3214,0.0532,0.0398,-71.65
743,4FGL J0527.3-6223 ,81.8385,-62.3951,0.0761,0.0567,-66.66
744,4FGL J0527.4+6647 ,81.8559,66.7982,0.0362,0.0329,74.07
745,4FGL J0528.3+1817 ,82.0946,18.2943,0.0451,0.037,35.15
746,4FGL J0528.7-5920 ,82.1863,-59.3439,0.0414,0.0394,-4.95
747,4FGL J0529.1+0935 ,82.297,9.5975,0.0481,0.0449,-55.64
748,4FGL J0529.3-7243 ,82.3293,-72.733,0.048,0.0428,-6.92
749,4FGL J0529.9-0224 ,82.477,-2.4048,0.0762,0.0692,65.51
750,4FGL J0530.9+1332 ,82.7364,13.5402,0.0369,0.0341,23.73
751,4FGL J0531.5-7823 ,82.8772,-78.3956,0.0559,0.0484,45.99
752,4FGL J0532.0-4827 ,83.0022,-48.4607,0.0127,0.0125,59.67
753,4FGL J0532.6+0732 ,83.172,7.5493,0.0149,0.0146,-20.59
754,4FGL J0532.8-3941 ,83.2,-39.6853,0.0644,0.0577,46.12
755,4FGL J0532.9-8325 ,83.2454,-83.4324,0.0482,0.0368,61.74
756,4FGL J0533.0-8446 ,83.2677,-84.7783,0.0713,0.0681,-54.13
757,4FGL J0533.3+4823 ,83.3338,48.3834,0.019,0.0183,-87.35
758,4FGL J0533.5+1449 ,83.3886,14.8275,0.054,0.047,-1.04
759,4FGL J0533.6+5945 ,83.4175,59.7622,0.057,0.0534,74.52
760,4FGL J0533.8+6800 ,83.471,68.0011,0.021,0.0205,-25.7
761,4FGL J0533.8-3749 ,83.4749,-37.8309,0.07,0.0612,68.42
762,4FGL J0534.2+2751 ,83.5707,27.8592,0.0784,0.0543,-75.81
763,4FGL J0534.5+2200 ,83.6367,22.0149,0.0073,0.0072,-71.52
